id,outbreak_number,start_weekday,who_region,country,location,start_date,end_date,total_suspected_cases,total_confirmed_cases,total_deaths,duration,right_censored,EpiPeriod,temporal_scale,spatial_scale,location_period_id,threshold.per.week,population,run_country,duplicated_at_same_spatial_scale,manually_selected,duplicated_at_different_spatial_scale,time_to_peak (weeks)
afr::cod::tshopo::yakusuhealthdistrict_1,1,Monday,AFR,COD,afr::cod::tshopo::yakusuhealthdistrict,2016-02-15,2016-05-01,52,,6,77,yes,incomplete,weekly,admin2,14719,0,170527.5,COD,,yes,,3
afr::cod::tshopo::yakusuhealthdistrict_2,2,Monday,AFR,COD,afr::cod::tshopo::yakusuhealthdistrict,2019-11-11,2020-01-19,657,,10,70,yes,complete,weekly,admin2,14719,0,196071.7,COD,,yes,|afr::cod::tshopo::yakusuhealthdistrict_2,6
afr::cog::likouala::betou_2,2,Monday,AFR,COG,afr::cog::likouala::betou,2012-01-23,2012-04-08,251,251,6,77,no,complete,weekly,admin2,15271,0,23920.3,COG,,yes,,5
afr::cog::likouala::impfondo_1,1,Monday,AFR,COG,afr::cog::likouala::impfondo,2012-03-26,2012-06-03,32,32,5,70,no,complete,weekly,admin2,15249,0,19022,COG,,yes,,3
afr::cog::pointenoire_1,1,Saturday,AFR,COG,afr::cog::pointenoire,2013-03-23,2013-05-24,439,,,63,yes,complete,weekly,admin1,15252,0,430385.1,COG,,yes,,3
afr::eth::addisababa_1,1,daily_group,AFR,ETH,afr::eth::addisababa,2016-06-06,2016-10-02,7726,2751,13,119,no,complete,daily,admin1,16657,0,3290830.3,ETH,,yes,|afr::eth::addisababa::addisababa::addisketema_2|afr::eth::addisababa::addisababa::kirkos_1|afr::eth::addisababa::addisababa::kolfekeraniyo_1|afr::eth::addisababa::addisababa::lideta_1|afr::eth::addisababa::addisababa::nifassilk_1|afr::eth::addisababa::addisababa::yeka_1,5.43
afr::eth::addisababa::addisababa::addisketema_2,2,daily_group,AFR,ETH,afr::eth::addisababa::addisababa::addisketema,2016-06-06,2016-09-25,863,347,0,112,no,complete,daily,admin3,15544,0,296277.7,ETH,,yes,|afr::eth::addisababa::addisababa::addisketema_2,5.43
afr::eth::addisababa::addisababa::akakikality_1,1,daily_group,AFR,ETH,afr::eth::addisababa::addisababa::akakikality,2016-06-06,2016-10-02,514,218,0,119,no,complete,daily,admin3,15545,0,213162.1,ETH,,yes,,2.86
afr::eth::addisababa::addisababa::arada_1,1,daily_group,AFR,ETH,afr::eth::addisababa::addisababa::arada,2016-06-06,2016-10-02,469,216,1,119,no,complete,daily,admin3,15546,0,250124.6,ETH,,yes,,7.14
afr::eth::addisababa::addisababa::gulele_1,1,daily_group,AFR,ETH,afr::eth::addisababa::addisababa::gulele,2016-06-06,2016-10-02,641,233,2,119,no,complete,daily,admin3,15548,0,310851.2,ETH,,yes,,6.57
afr::eth::addisababa::addisababa::kirkos_1,1,daily_group,AFR,ETH,afr::eth::addisababa::addisababa::kirkos,2016-06-13,2016-10-02,530,266,0,112,no,complete,daily,admin3,15549,0,256812.3,ETH,,yes,|afr::eth::addisababa::addisababa::kirkos_1,4
afr::eth::addisababa::addisababa::kolfekeraniyo_1,1,daily_group,AFR,ETH,afr::eth::addisababa::addisababa::kolfekeraniyo,2016-06-06,2016-09-25,1134,434,1,112,no,complete,daily,admin3,15550,0,564510.3,ETH,,yes,|afr::eth::addisababa::addisababa::kolfekeraniyo_1,5.14
afr::eth::addisababa::addisababa::lideta_1,1,daily_group,AFR,ETH,afr::eth::addisababa::addisababa::lideta,2016-06-06,2016-09-11,536,223,2,98,no,complete,daily,admin3,15551,0,212717.6,ETH,,yes,|afr::eth::addisababa::addisababa::lideta_1,5.29
afr::eth::addisababa::addisababa::nifassilk_1,1,daily_group,AFR,ETH,afr::eth::addisababa::addisababa::nifassilk,2016-06-06,2016-09-18,1352,310,3,105,no,complete,daily,admin3,15552,0,417408,ETH,,yes,|afr::eth::addisababa::addisababa::nifassilk_1,8.43
afr::eth::addisababa::addisababa::yeka_1,1,daily_group,AFR,ETH,afr::eth::addisababa::addisababa::yeka,2016-06-13,2016-10-02,971,287,4,112,no,complete,daily,admin3,15553,0,393021.7,ETH,,yes,|afr::eth::addisababa::addisababa::yeka_1,6.14
afr::eth::afar_1,1,daily_group,AFR,ETH,afr::eth::afar,2016-09-12,2016-12-04,1004,0,4,84,no,complete,daily,admin1,16614,0,1689266.4,ETH,,yes,|afr::eth::afar::zone1::dubti_2|afr::eth::afar::zone2::dalol_1|afr::eth::afar::zone2::erebti_1|afr::eth::afar::zone3_2,7.57
afr::eth::afar::zone1_1,1,daily_group,AFR,ETH,afr::eth::afar::zone1,2018-05-21,2018-08-12,1783,35,33,84,no,complete,daily,admin2,16618,0,519756.2,ETH,,yes,|afr::eth::afar::zone1::afambo_1|afr::eth::afar::zone1::mile_1,3
afr::eth::afar::zone1::afambo_1,1,daily_group,AFR,ETH,afr::eth::afar::zone1::afambo,2018-06-18,2018-08-05,363,0,6,49,no,complete,daily,admin3,15556,0,25790.4,ETH,,yes,|afr::eth::afar::zone1::afambo_1,3.43
afr::eth::afar::zone1::asaita_1,1,daily_group,AFR,ETH,afr::eth::afar::zone1::asaita,2018-05-21,2018-08-12,1078,6,12,84,no,complete,daily,admin3,15557,0,63826.3,ETH,,yes,,3
afr::eth::afar::zone1::dubti_2,2,daily_group,AFR,ETH,afr::eth::afar::zone1::dubti,2016-09-12,2016-11-27,216,0,0,77,no,complete,daily,admin3,15559,0,93215,ETH,,yes,|afr::eth::afar::zone1::dubti_2,3.71
afr::eth::afar::zone1::mile_1,1,daily_group,AFR,ETH,afr::eth::afar::zone1::mile,2018-06-04,2018-07-15,121,9,3,42,no,complete,daily,admin3,15563,0,82238.8,ETH,,yes,|afr::eth::afar::zone1::mile_1,2.71
afr::eth::afar::zone2_1,1,daily_group,AFR,ETH,afr::eth::afar::zone2,2017-09-18,2017-10-22,165,0,0,35,no,complete,daily,admin2,16632,0,472966.2,ETH,,yes,,3.14
afr::eth::afar::zone2::dalol_1,1,daily_group,AFR,ETH,afr::eth::afar::zone2::dalol,2016-09-26,2016-10-30,24,0,0,35,no,complete,daily,admin3,15569,0,72441.8,ETH,,yes,|afr::eth::afar::zone2::dalol_1,3
afr::eth::afar::zone2::erebti_1,1,daily_group,AFR,ETH,afr::eth::afar::zone2::erebti,2016-09-19,2016-11-20,29,0,2,63,no,complete,daily,admin3,15570,0,56428.9,ETH,,yes,|afr::eth::afar::zone2::erebti_1,4
afr::eth::afar::zone3_2,2,daily_group,AFR,ETH,afr::eth::afar::zone3,2016-07-18,2017-02-05,965,0,9,203,no,complete,daily,admin2,16631,0,223822.8,ETH,,yes,|afr::eth::afar::zone3_2,15.57
afr::eth::afar::zone4_1,1,daily_group,AFR,ETH,afr::eth::afar::zone4,2019-09-09,2019-11-17,52.5,0.5,0,70,no,complete,daily,admin2,16634,0,305124.2,ETH,,yes,|afr::eth::afar::zone4::ewa_1,2.43
afr::eth::afar::zone4::ewa_1,1,daily_group,AFR,ETH,afr::eth::afar::zone4::ewa,2019-09-09,2019-11-03,52,0.5,0,56,no,complete,daily,admin3,15580,0,64379.2,ETH,,yes,|afr::eth::afar::zone4::ewa_1,2.43
afr::eth::amhara_1,1,daily_group,AFR,ETH,afr::eth::amhara,2016-08-29,2016-11-13,2461,1,0,77,no,complete,daily,admin1,16611,0,20620568,ETH,,yes,|afr::eth::amhara::awi_1|afr::eth::amhara::awi::ankasha_1|afr::eth::amhara::centralgondar_2|afr::eth::amhara::centralgondar::gondarzuria_1|afr::eth::amhara::centralgondar::layarmacho_1|afr::eth::amhara::gondar::gondar_1|afr::eth::amhara::northgondar_2|afr::eth::amhara::northgondar::janamora_1|afr::eth::amhara::northshewa_1|afr::eth::amhara::northshewa::angolelanatera_1|afr::eth::amhara::northshewa::debreberhan_1|afr::eth::amhara::northshewa::eferatanagidem_1|afr::eth::amhara::northshewa::hageremariam_1|afr::eth::amhara::northshewa::kewet_1|afr::eth::amhara::northshewa::menzkeyagabriel_1|afr::eth::amhara::northwello_1|afr::eth::amhara::northwello::meket_1|afr::eth::amhara::oromiya_1|afr::eth::amhara::oromiya::artumafursi_1|afr::eth::amhara::oromiya::batitown_1|afr::eth::amhara::southwello_1|afr::eth::amhara::waghimra_1|afr::eth::amhara::waghimra::abergele_1|afr::eth::amhara::westgondar_1|afr::eth::amhara::westgondar::metema_1|afr::eth::amhara::westgondar::mirabarmacho_1,2.43
afr::eth::amhara_2,2,daily_group,AFR,ETH,afr::eth::amhara,2017-07-10,2017-09-24,1229,5,21,77,yes,incomplete,daily,admin1,16611,0,21037396,ETH,,yes,|afr::eth::amhara::awi_3|afr::eth::amhara::awi::ankasha_3|afr::eth::amhara::bahirdar::bahirdar_1|afr::eth::amhara::centralgondar_3|afr::eth::amhara::centralgondar::tsegede_1|afr::eth::amhara::centralgondar::wegera_2|afr::eth::amhara::eastgojam_1|afr::eth::amhara::eastgojam::debremarkos_1|afr::eth::amhara::gondar::gondar_2|afr::eth::amhara::southgondar_1|afr::eth::amhara::southgondar::dera_1|afr::eth::amhara::southgondar::semada_1|afr::eth::amhara::westgojam_3|afr::eth::amhara::westgojam::bahirdarzuria_3|afr::eth::amhara::westgondar_2|afr::eth::amhara::westgondar::mirabarmacho_2,6
afr::eth::amhara::awi_1,1,daily_group,AFR,ETH,afr::eth::amhara::awi,2016-08-22,2016-11-13,94,1,0,84,no,complete,daily,admin2,16652,0,1183691.3,ETH,,yes,|afr::eth::amhara::awi_1|afr::eth::amhara::awi::ankasha_1,6.57
afr::eth::amhara::awi_3,3,daily_group,AFR,ETH,afr::eth::amhara::awi,2017-07-03,2017-10-29,74,0,0,119,no,complete,daily,admin2,16652,0,1208046.5,ETH,,yes,|afr::eth::amhara::awi_3,3
afr::eth::amhara::awi::ankasha_1,1,daily_group,AFR,ETH,afr::eth::amhara::awi::ankasha,2016-08-29,2016-11-20,58,0,0,84,no,complete,daily,admin3,15590,0,93981.7,ETH,,yes,|afr::eth::amhara::awi::ankasha_1|afr::eth::amhara::awi::ankasha_1,5.57
afr::eth::amhara::awi::ankasha_3,3,daily_group,AFR,ETH,afr::eth::amhara::awi::ankasha,2017-07-03,2017-10-29,57,0,0,119,no,complete,daily,admin3,15590,0,94780,ETH,,yes,|afr::eth::amhara::awi::ankasha_3,3
afr::eth::amhara::bahirdar::bahirdar_1,1,daily_group,AFR,ETH,afr::eth::amhara::bahirdar::bahirdar,2017-06-19,2017-10-08,508,0,12,112,no,complete,daily,admin3,15602,0,387416,ETH,,yes,|afr::eth::amhara::bahirdar::bahirdar_1,3.57
afr::eth::amhara::centralgondar_2,2,daily_group,AFR,ETH,afr::eth::amhara::centralgondar,2016-08-15,2016-11-13,757,0,0,91,no,complete,daily,admin2,16627,0,2403737.8,ETH,,yes,|afr::eth::amhara::centralgondar_2|afr::eth::amhara::centralgondar::gondarzuria_1|afr::eth::amhara::centralgondar::wegera_1,2.71
afr::eth::amhara::centralgondar_3,3,daily_group,AFR,ETH,afr::eth::amhara::centralgondar,2017-07-17,2017-09-24,374,0,2,70,no,complete,daily,admin2,16627,0,2452682.5,ETH,,yes,|afr::eth::amhara::centralgondar_3|afr::eth::amhara::centralgondar::tsegede_1|afr::eth::amhara::centralgondar::wegera_2,4.71
afr::eth::amhara::centralgondar::gondarzuria_1,1,daily_group,AFR,ETH,afr::eth::amhara::centralgondar::gondarzuria,2016-08-15,2016-11-06,92,0,0,84,no,complete,daily,admin3,15608,0,152510.6,ETH,,yes,|afr::eth::amhara::centralgondar::gondarzuria_1|afr::eth::amhara::centralgondar::gondarzuria_1,3.57
afr::eth::amhara::centralgondar::layarmacho_1,1,daily_group,AFR,ETH,afr::eth::amhara::centralgondar::layarmacho,2016-08-15,2016-11-13,41,0,0,91,no,complete,daily,admin3,15610,0,192562.6,ETH,,yes,|afr::eth::amhara::centralgondar::layarmacho_1,3.29
afr::eth::amhara::centralgondar::tsegede_1,1,daily_group,AFR,ETH,afr::eth::amhara::centralgondar::tsegede,2017-07-17,2017-09-03,120,0,0,49,no,complete,daily,admin3,15614,0,86499.8,ETH,,yes,|afr::eth::amhara::centralgondar::tsegede_1|afr::eth::amhara::centralgondar::tsegede_1,4.71
afr::eth::amhara::centralgondar::wegera_1,1,daily_group,AFR,ETH,afr::eth::amhara::centralgondar::wegera,2016-08-29,2016-11-13,209,0,0,77,no,complete,daily,admin3,15615,0,221398.8,ETH,,yes,|afr::eth::amhara::centralgondar::wegera_1,4.43
afr::eth::amhara::centralgondar::wegera_2,2,daily_group,AFR,ETH,afr::eth::amhara::centralgondar::wegera,2017-07-31,2017-10-01,86,0,1,63,no,complete,daily,admin3,15615,0,225808.9,ETH,,yes,|afr::eth::amhara::centralgondar::wegera_2|afr::eth::amhara::centralgondar::wegera_2,3.57
afr::eth::amhara::eastgojam_1,1,daily_group,AFR,ETH,afr::eth::amhara::eastgojam,2017-08-07,2017-10-01,67,4,1,56,no,complete,daily,admin2,16651,0,2665181.3,ETH,,yes,|afr::eth::amhara::eastgojam_1|afr::eth::amhara::eastgojam::debremarkos_1,3
afr::eth::amhara::eastgojam::debremarkos_1,1,daily_group,AFR,ETH,afr::eth::amhara::eastgojam::debremarkos,2017-07-31,2017-10-08,27,4,0,70,no,complete,daily,admin3,15626,0,98347.4,ETH,,yes,|afr::eth::amhara::eastgojam::debremarkos_1|afr::eth::amhara::eastgojam::debremarkos_1,6.71
afr::eth::amhara::gondar::gondar_1,1,daily_group,AFR,ETH,afr::eth::amhara::gondar::gondar,2016-08-15,2016-10-30,44,0,0,77,no,complete,daily,admin3,15640,0,326606.8,ETH,,yes,|afr::eth::amhara::gondar::gondar_1,2.71
afr::eth::amhara::gondar::gondar_2,2,daily_group,AFR,ETH,afr::eth::amhara::gondar::gondar,2017-07-10,2017-10-22,155,0,4,105,no,complete,daily,admin3,15640,0,334375.5,ETH,,yes,|afr::eth::amhara::gondar::gondar_2,9.57
afr::eth::amhara::northgondar_2,2,daily_group,AFR,ETH,afr::eth::amhara::northgondar,2016-08-15,2016-11-06,463,0,0,84,no,complete,daily,admin2,16640,0,812964.3,ETH,,yes,|afr::eth::amhara::northgondar_2,2.71
afr::eth::amhara::northgondar::janamora_1,1,daily_group,AFR,ETH,afr::eth::amhara::northgondar::janamora,2016-08-15,2016-11-06,127,0,0,84,no,complete,daily,admin3,15652,0,169668.7,ETH,,yes,|afr::eth::amhara::northgondar::janamora_1,3.14
afr::eth::amhara::northshewa_1,1,daily_group,AFR,ETH,afr::eth::amhara::northshewa,2016-07-04,2016-11-06,451,0,0,126,no,complete,daily,admin2,16650,0,2200160.8,ETH,,yes,|afr::eth::amhara::northshewa_1|afr::eth::amhara::northshewa::angolelanatera_1|afr::eth::amhara::northshewa::debreberhan_1|afr::eth::amhara::northshewa::eferatanagidem_1|afr::eth::amhara::northshewa::hageremariam_1|afr::eth::amhara::northshewa::kewet_1|afr::eth::amhara::northshewa::menzkeyagabriel_1,3.86
afr::eth::amhara::northshewa::angolelanatera_1,1,daily_group,AFR,ETH,afr::eth::amhara::northshewa::angolelanatera,2016-07-25,2016-09-18,10,0,0,56,no,complete,daily,admin3,15663,0,96685.4,ETH,,yes,|afr::eth::amhara::northshewa::angolelanatera_1|afr::eth::amhara::northshewa::angolelanatera_1,3.57
afr::eth::amhara::northshewa::debreberhan_1,1,daily_group,AFR,ETH,afr::eth::amhara::northshewa::debreberhan,2016-07-25,2016-09-11,12,0,0,49,no,complete,daily,admin3,15670,0,118482.8,ETH,,yes,|afr::eth::amhara::northshewa::debreberhan_1|afr::eth::amhara::northshewa::debreberhan_1,3
afr::eth::amhara::northshewa::eferatanagidem_1,1,daily_group,AFR,ETH,afr::eth::amhara::northshewa::eferatanagidem,2016-10-03,2016-11-13,9,0,0,42,no,complete,daily,admin3,15671,0,124970.7,ETH,,yes,|afr::eth::amhara::northshewa::eferatanagidem_1|afr::eth::amhara::northshewa::eferatanagidem_1,3.29
afr::eth::amhara::northshewa::hageremariam_1,1,daily_group,AFR,ETH,afr::eth::amhara::northshewa::hageremariam,2016-07-25,2016-09-11,28,0,0,49,no,complete,daily,admin3,15674,0,70309.9,ETH,,yes,|afr::eth::amhara::northshewa::hageremariam_1|afr::eth::amhara::northshewa::hageremariam_1,3.71
afr::eth::amhara::northshewa::kewet_1,1,daily_group,AFR,ETH,afr::eth::amhara::northshewa::kewet,2016-08-22,2016-10-09,44,0,0,49,no,complete,daily,admin3,15675,0,123538.9,ETH,,yes,|afr::eth::amhara::northshewa::kewet_1|afr::eth::amhara::northshewa::kewet_1,3.14
afr::eth::amhara::northshewa::menzkeyagabriel_1,1,daily_group,AFR,ETH,afr::eth::amhara::northshewa::menzkeyagabriel,2016-07-04,2016-09-04,48,0,0,63,no,complete,daily,admin3,15678,0,54781.1,ETH,,yes,|afr::eth::amhara::northshewa::menzkeyagabriel_1|afr::eth::amhara::northshewa::menzkeyagabriel_1,2.43
afr::eth::amhara::northwello_1,1,daily_group,AFR,ETH,afr::eth::amhara::northwello,2016-08-01,2016-10-30,62,0,0,91,no,complete,daily,admin2,16655,0,1640427.6,ETH,,yes,|afr::eth::amhara::northwello_1|afr::eth::amhara::northwello::meket_1,4.14
afr::eth::amhara::northwello::meket_1,1,daily_group,AFR,ETH,afr::eth::amhara::northwello::meket,2016-08-01,2016-09-04,9,0,0,35,no,complete,daily,admin3,15701,0,146862.8,ETH,,yes,|afr::eth::amhara::northwello::meket_1|afr::eth::amhara::northwello::meket_1,3.14
afr::eth::amhara::oromiya_1,1,daily_group,AFR,ETH,afr::eth::amhara::oromiya,2016-08-01,2016-10-23,133,0,0,84,no,complete,daily,admin2,16654,0,551015.8,ETH,,yes,|afr::eth::amhara::oromiya_1|afr::eth::amhara::oromiya::artumafursi_1|afr::eth::amhara::oromiya::batitown_1,4
afr::eth::amhara::oromiya::artumafursi_1,1,daily_group,AFR,ETH,afr::eth::amhara::oromiya::artumafursi,2016-08-08,2016-09-25,25,0,0,49,no,complete,daily,admin3,15705,0,101393.8,ETH,,yes,|afr::eth::amhara::oromiya::artumafursi_1|afr::eth::amhara::oromiya::artumafursi_1,3
afr::eth::amhara::oromiya::batitown_1,1,daily_group,AFR,ETH,afr::eth::amhara::oromiya::batitown,2016-09-12,2016-10-23,40,0,0,42,no,complete,daily,admin3,15707,0,7143.6,ETH,,yes,|afr::eth::amhara::oromiya::batitown_1|afr::eth::amhara::oromiya::batitown_1,4
afr::eth::amhara::southgondar_1,1,daily_group,AFR,ETH,afr::eth::amhara::southgondar,2017-07-03,2017-10-01,553,4,11,91,no,complete,daily,admin2,16648,0,2473517,ETH,,yes,|afr::eth::amhara::southgondar_1|afr::eth::amhara::southgondar::dera_1|afr::eth::amhara::southgondar::semada_1,7
afr::eth::amhara::southgondar::dera_1,1,daily_group,AFR,ETH,afr::eth::amhara::southgondar::dera,2017-07-24,2017-10-08,289,0,0,77,no,complete,daily,admin3,15714,0,243045,ETH,,yes,|afr::eth::amhara::southgondar::dera_1|afr::eth::amhara::southgondar::dera_1,4
afr::eth::amhara::southgondar::semada_1,1,daily_group,AFR,ETH,afr::eth::amhara::southgondar::semada,2017-07-03,2017-08-20,181,4,9,49,no,complete,daily,admin3,15726,0,184151.8,ETH,,yes,|afr::eth::amhara::southgondar::semada_1|afr::eth::amhara::southgondar::semada_1,3.71
afr::eth::amhara::southwello_1,1,daily_group,AFR,ETH,afr::eth::amhara::southwello,2016-07-25,2016-10-30,39,0,0,98,no,complete,daily,admin2,16656,0,3207617.5,ETH,,yes,|afr::eth::amhara::southwello_1,4.14
afr::eth::amhara::waghimra_1,1,daily_group,AFR,ETH,afr::eth::amhara::waghimra,2016-08-29,2016-12-11,113,1,0,105,no,complete,daily,admin2,16653,0,508182.1,ETH,,yes,|afr::eth::amhara::waghimra_1|afr::eth::amhara::waghimra::abergele_1,8.71
afr::eth::amhara::waghimra::abergele_1,1,daily_group,AFR,ETH,afr::eth::amhara::waghimra::abergele,2016-08-29,2017-02-05,103,1,0,161,no,complete,daily,admin3,15757,0,57124,ETH,,yes,|afr::eth::amhara::waghimra::abergele_1|afr::eth::amhara::waghimra::abergele_1,5.71
afr::eth::amhara::westgojam_1,1,daily_group,AFR,ETH,afr::eth::amhara::westgojam,2017-03-20,2017-04-30,70,13,2,42,no,complete,daily,admin2,16635,0,2832787.3,ETH,,yes,|afr::eth::amhara::westgojam::bahirdarzuria_3,3.86
afr::eth::amhara::westgojam_3,3,daily_group,AFR,ETH,afr::eth::amhara::westgojam,2017-06-19,2017-10-01,206,0,2,105,no,complete,daily,admin2,16635,0,2832787.3,ETH,,yes,|afr::eth::amhara::westgojam_3|afr::eth::amhara::westgojam::bahirdarzuria_3,6.43
afr::eth::amhara::westgojam::bahirdarzuria_3,3,daily_group,AFR,ETH,afr::eth::amhara::westgojam::bahirdarzuria,2017-03-20,2017-09-03,214,9,4,168,no,complete,daily,admin3,15762,0,138714.6,ETH,,yes,|afr::eth::amhara::westgojam::bahirdarzuria_3|afr::eth::amhara::westgojam::bahirdarzuria_3|afr::eth::amhara::westgojam::bahirdarzuria_3,19.43
afr::eth::amhara::westgondar_1,1,daily_group,AFR,ETH,afr::eth::amhara::westgondar,2016-08-22,2016-11-13,421,0,0,84,no,complete,daily,admin2,16649,0,282942,ETH,,yes,|afr::eth::amhara::westgondar_1|afr::eth::amhara::westgondar::metema_1,5.86
afr::eth::amhara::westgondar_2,2,daily_group,AFR,ETH,afr::eth::amhara::westgondar,2017-07-17,2017-10-01,412,0,2,77,no,complete,daily,admin2,16649,0,288594.7,ETH,,yes,|afr::eth::amhara::westgondar_2|afr::eth::amhara::westgondar::mirabarmacho_2,4.29
afr::eth::amhara::westgondar::metema_1,1,daily_group,AFR,ETH,afr::eth::amhara::westgondar::metema,2016-10-10,2016-11-13,31,0,0,35,no,complete,daily,admin3,15782,0,126619.8,ETH,,yes,|afr::eth::amhara::westgondar::metema_1|afr::eth::amhara::westgondar::metema_1,3.57
afr::eth::amhara::westgondar::mirabarmacho_1,1,daily_group,AFR,ETH,afr::eth::amhara::westgondar::mirabarmacho,2016-08-22,2016-11-13,291,0,0,84,no,complete,daily,admin3,15784,0,22454.2,ETH,,yes,|afr::eth::amhara::westgondar::mirabarmacho_1,5.86
afr::eth::amhara::westgondar::mirabarmacho_2,2,daily_group,AFR,ETH,afr::eth::amhara::westgondar::mirabarmacho,2017-07-17,2017-10-08,292,0,0,84,no,complete,daily,admin3,15784,0,22781.7,ETH,,yes,|afr::eth::amhara::westgondar::mirabarmacho_2|afr::eth::amhara::westgondar::mirabarmacho_2,5
afr::eth::benishangulgumuz_1,1,daily_group,AFR,ETH,afr::eth::benishangulgumuz,2016-09-19,2016-11-27,244,21,16,70,no,complete,daily,admin1,16680,0,1016776.3,ETH,,yes,|afr::eth::benishangulgumuz::metekel_1|afr::eth::benishangulgumuz::metekel::wenbera_1,5.43
afr::eth::benishangulgumuz::metekel_1,1,daily_group,AFR,ETH,afr::eth::benishangulgumuz::metekel,2016-09-12,2016-11-27,223,18,16,77,no,complete,daily,admin2,16694,0,416090.7,ETH,,yes,|afr::eth::benishangulgumuz::metekel_1|afr::eth::benishangulgumuz::metekel::wenbera_1,6.43
afr::eth::benishangulgumuz::metekel::wenbera_1,1,daily_group,AFR,ETH,afr::eth::benishangulgumuz::metekel::wenbera,2016-09-05,2017-02-26,123,7,14,175,no,complete,daily,admin3,15791,0,79286,ETH,,yes,|afr::eth::benishangulgumuz::metekel::wenbera_1|afr::eth::benishangulgumuz::metekel::wenbera_1,5.43
afr::eth::diredawa_1,1,daily_group,AFR,ETH,afr::eth::diredawa,2016-08-15,2016-10-30,48,12,0,77,no,complete,daily,admin1,16682,0,427032.8,ETH,,yes,,9.29
afr::eth::diredawa_2,2,daily_group,AFR,ETH,afr::eth::diredawa,2017-09-18,2017-10-29,99,1,1,42,no,complete,daily,admin1,16682,0,437729.9,ETH,,yes,,4.57
afr::eth::harari_3,3,daily_group,AFR,ETH,afr::eth::harari,2016-07-18,2016-12-11,273,16,0,147,no,complete,daily,admin1,16693,0,231929.4,ETH,,yes,|afr::eth::harari::harari::direteyara_1|afr::eth::harari::harari::shenkor_1|afr::eth::harari::harari::sofi_2,5.43
afr::eth::harari::harari::direteyara_1,1,daily_group,AFR,ETH,afr::eth::harari::harari::direteyara,2016-08-01,2016-12-11,24,0,0,133,no,complete,daily,admin3,15837,0,10211.2,ETH,,yes,|afr::eth::harari::harari::direteyara_1,3.43
afr::eth::harari::harari::shenkor_1,1,daily_group,AFR,ETH,afr::eth::harari::harari::shenkor,2016-07-18,2016-11-27,22,3,0,133,no,complete,daily,admin3,15841,0,22131.4,ETH,,yes,|afr::eth::harari::harari::shenkor_1,1.71
afr::eth::harari::harari::sofi_2,2,daily_group,AFR,ETH,afr::eth::harari::harari::sofi,2016-07-25,2016-11-27,69,1,0,126,no,complete,daily,admin3,15842,0,48482.6,ETH,,yes,|afr::eth::harari::harari::sofi_2,4.57
afr::eth::oromia::arsi_1,1,daily_group,AFR,ETH,afr::eth::oromia::arsi,2016-08-22,2016-12-25,316,0,0,126,no,complete,daily,admin2,16687,0,3378578.5,ETH,,yes,|afr::eth::oromia::arsi::merti_1,4.57
afr::eth::oromia::arsi::merti_1,1,daily_group,AFR,ETH,afr::eth::oromia::arsi::merti,2016-08-22,2016-11-06,57,0,0,77,no,complete,daily,admin3,15860,0,108056.4,ETH,,yes,|afr::eth::oromia::arsi::merti_1,4.14
afr::eth::oromia::bale_1,1,daily_group,AFR,ETH,afr::eth::oromia::bale,2016-06-27,2016-08-28,172,33,0,63,no,complete,daily,admin2,16622,0,1840253.6,ETH,,yes,|afr::eth::oromia::bale::gobatown_1|afr::eth::oromia::bale::medawelabu_1|afr::eth::oromia::bale::mena_1,7
afr::eth::oromia::bale_3,3,daily_group,AFR,ETH,afr::eth::oromia::bale,2016-12-05,2017-07-02,1503,2,4,210,no,complete,daily,admin2,16622,0,1840253.6,ETH,,yes,|afr::eth::oromia::bale::berbere_1|afr::eth::oromia::bale::daweketchen_1|afr::eth::oromia::bale::goro_2|afr::eth::oromia::bale::guradamole_1|afr::eth::oromia::bale::harenabuluk_1|afr::eth::oromia::bale::mena_2,15.14
afr::eth::oromia::bale::berbere_1,1,daily_group,AFR,ETH,afr::eth::oromia::bale::berbere,2016-12-26,2017-04-23,361,0,2,119,no,complete,daily,admin3,15872,0,121075.7,ETH,,yes,|afr::eth::oromia::bale::berbere_1,7
afr::eth::oromia::bale::daweketchen_1,1,daily_group,AFR,ETH,afr::eth::oromia::bale::daweketchen,2017-02-13,2017-05-07,51,0,0,84,no,complete,daily,admin3,15873,0,95911,ETH,,yes,|afr::eth::oromia::bale::daweketchen_1,3.29
afr::eth::oromia::bale::gobatown_1,1,daily_group,AFR,ETH,afr::eth::oromia::bale::gobatown,2016-07-11,2016-10-30,96,3,1,112,no,complete,daily,admin3,15879,0,43551.6,ETH,,yes,|afr::eth::oromia::bale::gobatown_1,5
afr::eth::oromia::bale::goro_2,2,daily_group,AFR,ETH,afr::eth::oromia::bale::goro,2016-12-05,2017-06-04,435,0,0,182,no,complete,daily,admin3,15881,0,120124.3,ETH,,yes,|afr::eth::oromia::bale::goro_2,11.71
afr::eth::oromia::bale::guradamole_1,1,daily_group,AFR,ETH,afr::eth::oromia::bale::guradamole,2017-01-23,2017-03-19,107,0,1,56,no,complete,daily,admin3,15882,0,41324,ETH,,yes,|afr::eth::oromia::bale::guradamole_1,5.14
afr::eth::oromia::bale::harenabuluk_1,1,daily_group,AFR,ETH,afr::eth::oromia::bale::harenabuluk,2017-03-27,2017-07-09,119,0,0,105,no,complete,daily,admin3,15883,0,105018.1,ETH,,yes,|afr::eth::oromia::bale::harenabuluk_1,10.14
