"outbreak_number","start_weekday","country","location","temporal_scale","spatial_scale","population","area","who_region","start_date","end_date","total_suspected_cases","total_confirmed_cases","total_deaths","duration","right_censored","EpiPeriod","location_period_id","threshold","cfr","confirmed_prop","population_density","attack_rate","time_to_peak..weeks.","total_suspected_cases.1","mean_R0","definition","pop_cat","confirmed_attackrate","rural_urban"
2,"daily_group","ETH","afr::eth::oromia::westharerge::gumbibordede","daily","admin3",88533,1383.250888,"AFR","10/9/2017","11/12/2017",95,0,1,5,"no","complete","16101",33.54681305276,1.1,0,64.0035735874402,1.073045357,2.71,95,2.41,"old_definition","10,000-100,000",0,"Rural settings"
2,"daily_group","ETH","afr::eth::snnp::sidama","daily","admin2",4491819,6690.623915,"AFR","8/12/2019","10/20/2019",32.5,0,0.5,10,"no","complete","16662",0.0445253916063848,1.5,0,671.360258335489,0.007235376,4.86,32.5,1.99,"old_definition",">1,000,000",0,"Rural settings"
2,"daily_group","ETH","afr::eth::somali","daily","admin1",6104345,313865.629,"AFR","2/15/2016","4/3/2016",395,14,1,7,"no","complete","16609",0.683119974378906,0.3,3.54430379746835,19.4489120055895,0.064708007,4.57,395,2.08,"old_definition",">1,000,000",0.00229344835522894,"Rural settings"
2,"daily_group","ETH","afr::eth::somali::dawa","daily","admin2",272463,12255.76339,"AFR","2/15/2016","4/3/2016",395,14,1,7,"no","complete","16679",15.3048303806388,0.3,3.54430379746835,22.2314180952868,1.449737298,4.57,395,2.08,"old_definition","100,000-1,000,000",0.0513831235800824,"Rural settings"
2,"daily_group","ETH","afr::eth::somali::korahe","daily","admin2",374417,33439.74884,"AFR","11/14/2016","4/9/2017",3480,0,4,21,"no","complete","16616",24.9187403349741,0.1,0,11.1967647182843,9.294431928,14.14,3480,1.6,"old_definition","100,000-1,000,000",0,"Rural settings"
2,"daily_group","ETH","afr::eth::somali::korahe::kebrideharcity","daily","admin3",17743,115.2714316,"AFR","11/14/2016","4/9/2017",2251,0,3,21,"no","complete","16495",525.841176802119,0.1,0,153.923654401808,126.8649225,12.71,2251,1.6,"old_definition","10,000-100,000",0,"Rural settings"
2,"daily_group","ETH","afr::eth::somali::shebelle","daily","admin2",663960,33933.05914,"AFR","12/30/2019","1/26/2020",204,5,7,4,"yes","complete","16624",8.53967106452196,3.4,2.45098039215686,19.5667592851164,0.307247164,1.86,204,2.12,"old_definition","100,000-1,000,000",0.00753057413097175,"Rural settings"
2,"daily_group","ETH","afr::eth::somali::sitti","daily","admin2",768494,30462.27177,"AFR","9/16/2019","10/27/2019",26.5,0,0.5,6,"no","complete","16644",0.455436216808459,1.9,0,25.2277310701703,0.034482986,3.86,26.5,2.05,"old_definition","100,000-1,000,000",0,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray","daily","admin1",5360015,52629.03038,"AFR","7/25/2016","10/9/2016",2780,14,42,11,"no","complete","16612",3.53170653440336,1.5,0.503597122302158,101.845216628519,0.518655217,8,2780,3.01,"old_definition",">1,000,000",0.0026119329889935,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray::centraltigray","daily","admin2",1444502,9346.879852,"AFR","7/17/2017","10/15/2017",291,2,0,13,"no","complete","16637",0.69228010760802,0,0.687285223367698,154.543764643654,0.201453407,7.14,291,1.65,"old_definition",">1,000,000",0.00138456021521604,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray::mekele","daily","admin2",232640,92.40160409,"AFR","11/28/2016","1/1/2017",243,0,0,5,"no","complete","16621",29.2297111416781,0,0,2517.70520967803,1.044529729,2.86,243,2.64,"old_definition","100,000-1,000,000",0,"Urban settings"
2,"daily_group","ETH","afr::eth::tigray::mekele::mekeletown","daily","admin3",37949,34.17362048,"AFR","11/28/2016","1/1/2017",242,0,0,5,"no","complete","16560",178.397322722601,0,0,1110.47642792807,6.376889048,2.86,242,2.82,"old_definition","10,000-100,000",0,"Urban settings"
2,"daily_group","ETH","afr::eth::tigray::northwesterntigray","daily","admin2",960396,12577.58114,"AFR","7/30/2018","9/16/2018",79,8,1,7,"no","complete","16636",1.35360830324158,1.3,10.126582278481,76.3577661960525,0.082257676,3.29,79,1.96,"old_definition","100,000-1,000,000",0.00832989725071741,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray::northwesterntigray::asgedetsimbila","daily","admin3",175322,2368.156155,"AFR","7/30/2018","9/9/2018",42,4,1,6,"no","complete","16561",4.56303259146028,2.4,9.52380952380952,74.0331247286351,0.239558037,3.29,42,1.89,"old_definition","100,000-1,000,000",0.0228151629573014,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray::northwesterntigray::tahitayadiyabo","daily","admin3",112291,3849.350682,"AFR","7/30/2018","9/9/2018",25,4,0,6,"no","complete","16566",3.5621732819193,0,16,29.1714133828039,0.222634095,4.43,25,2.07,"old_definition","100,000-1,000,000",0.035621732819193,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray::southeasttigray","daily","admin2",684150,6091.581462,"AFR","7/3/2017","10/15/2017",373,1,3,15,"no","complete","16639",0.877000657750493,0.8,0.268096514745308,112.310736426625,0.545201926,9.14,373,1.77,"old_definition","100,000-1,000,000",0.00146166776291749,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray::southeasttigray::enderta","daily","admin3",178135,1328.485882,"AFR","7/25/2016","9/4/2016",128,2,2,6,"no","complete","16570",11.6204002582311,1.6,1.5625,134.088741486528,0.718554891,3.14,128,2.17,"old_definition","100,000-1,000,000",0.0112274398630252,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray::southeasttigray::hintalowajrot","daily","admin3",196870,1981.146154,"AFR","8/28/2017","10/1/2017",116,1,1,5,"no","complete","16571",16.1019962411744,0.9,0.862068965517241,99.3717700243937,0.58922122,1.14,116,1.49,"old_definition","100,000-1,000,000",0.00507949408238939,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray::westerntigray","daily","admin2",449373,13236.82953,"AFR","7/17/2017","9/17/2017",158,7,4,9,"no","complete","16638",2.82616000516275,2.5,4.43037974683544,33.9486883155471,0.351600764,7.14,158,1.93,"old_definition","100,000-1,000,000",0.0155772598709758,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray::westerntigray::kaftahumera","daily","admin3",113974,6202.612022,"AFR","7/30/2018","9/16/2018",91,9,2,7,"no","complete","16581",10.5287170758243,2.2,9.89010989010989,18.3751618827272,0.79842087,5,91,1.92,"old_definition","100,000-1,000,000",0.0789653780686823,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray::westerntigray::tsegede","daily","admin3",135517,3287.020644,"AFR","7/31/2017","9/24/2017",47,0,1,8,"no","complete","16583",3.9109484418929,2.1,0,41.2279126531704,0.346817757,5.14,47,1.75,"old_definition","100,000-1,000,000",0,"Rural settings"
2,"daily_group","ETH","afr::eth::tigray::westerntigray::welkait","daily","admin3",176009,3799.025804,"AFR","7/31/2017","9/17/2017",45,0,1,7,"no","complete","16584",3.01120965405178,2.2,0,46.3300354039922,0.255667564,5.14,45,1.73,"old_definition","100,000-1,000,000",0,"Rural settings"
2,"daily_group","GHA","afr::gha::greateraccra::gawest","daily","admin2",313533,388.4438842,"AFR","3/19/2012","6/24/2012",409,1,2,14,"no","complete","8207",10.4295241649204,0.5,0.244498777506112,807.15133576043,1.304484244,13,409,3.05,"old_definition","100,000-1,000,000",0.00318945693116833,"Rural settings"
2,"daily_group","GHA","afr::gha::greateraccra::ledzokukukrowor","daily","admin2",267280,45.03298929,"AFR","3/26/2012","7/8/2012",315,1,1,15,"no","complete","7137",9.09158934450763,0.3,0.317460317460317,5935.20448484534,1.178539084,2.57,315,2.14,"old_definition","100,000-1,000,000",0.00374139479197845,"Urban settings"
2,"daily_group","KEN","afr::ken::central","daily","admin1",4878633,13305.6172,"AFR","9/21/2015","11/8/2015",98,0,2,7,"no","complete","16827",0.293114895094589,2,0,366.659654089552,0.020087594,3,98,2,"old_definition",">1,000,000",0,"Rural settings"
2,"daily_group","KEN","afr::ken::central::kirinyaga","daily","admin2",602983,1476.122572,"AFR","10/16/2017","12/24/2017",82,0,5,10,"yes","complete","11785",0.878963420195926,6.1,0,408.491145273267,0.135990567,3.14,82,2,"old_definition","100,000-1,000,000",0,"Rural settings"
2,"daily_group","KEN","afr::ken::northeastern::mandera","daily","admin2",1879650,25772.1657,"AFR","4/4/2016","7/17/2016",1741,0,18,15,"no","complete","11536",1.74500571914984,1,0,72.9333352066722,0.926236267,8.43,1741,2.28,"old_definition",">1,000,000",0,"Rural settings"
2,"daily_group","KEN","afr::ken::nyanza","daily","admin1",6316082,16198.12985,"AFR","2/8/2016","4/3/2016",677,0,12,8,"no","complete","16832",1.09719918139125,1.8,0,389.926618596652,0.107186694,3.86,677,2.4,"old_definition",">1,000,000",0,"Rural settings"
2,"daily_group","KEN","afr::ken::nyanza::migori","daily","admin2",1046490,3200.403747,"AFR","7/6/2015","8/23/2015",623,0,13,7,"no","complete","11570",7.5777121616069,2.1,0,326.986868760218,0.595322988,4.43,623,2.44,"old_definition",">1,000,000",0,"Rural settings"
2,"daily_group","KEN","afr::ken::riftvalley","daily","admin1",12337578,180499.7963,"AFR","4/13/2015","7/5/2015",329,0,14,12,"no","complete","11581",0.2164120056627,4.3,0,68.3523098247397,0.026666498,10.43,329,2.16,"old_definition",">1,000,000",0,"Rural settings"
2,"daily_group","KEN","afr::ken::riftvalley::nakuru","daily","admin2",1988796,7475.441189,"AFR","4/13/2015","5/31/2015",196,0,10,7,"no","complete","11607",1.34252080153017,5.1,0,266.043963121064,0.098552076,3.14,196,2.16,"old_definition",">1,000,000",0,"Rural settings"
2,"daily_group","SLE","afr::sle::eastern::kenema::nongowa","daily","admin3",74579,623.7513747,"AFR","10/8/2012","11/25/2012",202,0,0,7,"no","complete","15062",43.8461229032301,0,0,119.565267548901,2.708508315,2.86,202,1.66,"old_definition","10,000-100,000",0,"Rural settings"
2,"daily_group","SLE","afr::sle::northern::kambia::magbema","daily","admin3",73311,333.0001234,"AFR","1/16/2012","3/18/2012",65,0,0,9,"no","complete","15071",11.8672504808283,0,0,220.153071570904,0.886625436,3,65,1.96,"old_definition","10,000-100,000",0,"Rural settings"
2,"daily_group","SLE","afr::sle::northern::kambia::samu","daily","admin3",62205,544.513388,"AFR","7/30/2012","9/2/2012",85,0,0,5,"no","complete","15069",30.544168475203,0,0,114.23961535359,1.366443464,3.57,85,1.52,"old_definition","10,000-100,000",0,"Rural settings"
2,"daily_group","SLE","afr::sle::northern::portloko::buyaromende","daily","admin3",42204,432.3518133,"AFR","7/9/2012","8/19/2012",56,0,0,6,"no","complete","15074",26.0638802009288,0,0,97.6149485250696,1.326863025,2.29,56,1.76,"old_definition","10,000-100,000",0,"Rural settings"
2,"daily_group","SLE","afr::sle::northern::portloko::koya","daily","admin3",70101,1116.299685,"AFR","7/16/2012","9/16/2012",165,0,0,9,"no","complete","15068",25.6772371292849,0,0,62.7976527647233,2.353737031,3.14,165,2.02,"old_definition","10,000-100,000",0,"Rural settings"
2,"daily_group","SLE","afr::sle::northern::portloko::lokomasama","daily","admin3",84155,919.7285451,"AFR","7/2/2012","9/9/2012",449,0,0,10,"no","complete","15064",35.648505733468,0,0,91.4998239951876,5.335338541,7.29,449,2.76,"old_definition","10,000-100,000",0,"Rural settings"
2,"daily_group","SLE","afr::sle::northern::portloko::masimera","daily","admin3",36473,673.2933039,"AFR","7/16/2012","9/30/2012",107,0,0,11,"no","complete","15077",18.3697529679489,0,0,54.1710422318668,2.933660943,5.71,107,1.83,"old_definition","10,000-100,000",0,"Rural settings"
2,"daily_group","SLE","afr::sle::northern::tonkolili::malalmara","daily","admin3",19165,337.7023783,"AFR","12/24/2012","2/17/2013",41,0,0,8,"no","complete","15078",15.6535350900078,0,0,56.7511549562575,2.139262177,6,41,1.87,"old_definition","10,000-100,000",0,"Rural settings"
2,"daily_group","SSD","afr::ssd::centralequatoria","daily","admin1",1520306,43622.05532,"AFR","5/25/2015","9/20/2015",1665,37,46,17,"yes","complete","8465",1.51285333347366,2.8,2.22222222222222,34.8517736921709,1.095174171,8.86,1665,1.9,"old_definition",">1,000,000",0.0243372057993588,"Rural settings"
2,"daily_group","SSD","afr::ssd::centralequatoria::kajokeji","daily","admin2",266087,2518.533093,"AFR","6/15/2015","7/5/2015",42,0,1,3,"yes","complete","1162",5.2614370487848,2.4,0,105.651579778547,0.157843074,3.57,42,1.99,"old_definition","100,000-1,000,000",0,"Rural settings"
2,"daily_group","SSD","afr::ssd::easternequatoria","daily","admin1",2353597,69188.47384,"AFR","6/9/2014","8/17/2014",2601,3,61,10,"no","complete","3468",8.44239689292602,2.3,0.115340253748558,34.0171833453466,1.105116741,3.86,2601,2.53,"old_definition",">1,000,000",0.00127464472464912,"Rural settings"
2,"daily_group","SSD","afr::ssd::easternequatoria::kapoetasouth","daily","admin2",336322,1200.231805,"AFR","4/17/2017","8/20/2017",1016,5,10,18,"no","complete","11259",2.97334102437545,1,0.492125984251969,280.214204122011,3.020908867,8,1016,2.02,"old_definition","100,000-1,000,000",0.0148667051218772,"Rural settings"
2,"daily_group","SSD","afr::ssd::easternequatoria::lafon","daily","admin2",278020,16243.09656,"AFR","6/9/2014","8/31/2014",196,0,11,12,"no","complete","1608",8.27278613049421,5.6,0,17.1161944998005,0.704982796,8.71,196,2.9,"old_definition","100,000-1,000,000",0,"Rural settings"
2,"daily_group","SSD","afr::ssd::jonglei::duk","daily","admin2",87166,6855.672185,"AFR","6/27/2016","7/31/2016",57,0,7,5,"no","complete","3562",16.4054792006057,12.3,0,12.7144352366667,0.65392112,3,57,2.65,"old_definition","10,000-100,000",0,"Rural settings"
2,"daily_group","SSD","afr::ssd::lakes::yiroleast","daily","admin2",81769,5575.909664,"AFR","3/20/2017","7/16/2017",985,5.5,20,17,"no","complete","1343",37.9116780197875,2,0.558375634517767,14.6646923869533,12.04604939,6.43,985,1.48,"old_definition","10,000-100,000",0.0672626545512358,"Rural settings"
2,"daily_group","SSD","afr::ssd::unity::panyijiar","daily","admin2",71109,5337.114086,"AFR","10/17/2016","2/12/2017",445,5,22,17,"no","complete","2797",37.9698772307303,4.9,1.12359550561798,13.3234925943459,6.257937781,3.71,445,2.45,"old_definition","10,000-100,000",0.0703145874643153,"Rural settings"
2,"Monday","BDI","afr::bdi::bujumburarural::kabezi|muhuta","weekly","admin2",126172,201.3471477,"AFR","8/19/2013","9/22/2013",30,NA,0,5,"no","complete","11829|12043",6.10278033161082,0,NA,626.639122735385,0.23777064,3,30,2.21,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","BDI","afr::bdi::cibitoke::buganda|murwi|rugombo","weekly","admin2",253966,625.9350614,"AFR","7/29/2013","9/15/2013",69,NA,0,7,"no","complete","12025|12024|11828",3.66190749942906,0,NA,405.738575231696,0.271689351,4,69,2.22,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","BDI","afr::bdi::rutana::bukemba|giharo|gitanga","weekly","admin2",228196,1050.84153,"AFR","8/19/2013","11/10/2013",123,NA,7,12,"no","complete","11994|11995|11993",4.68895160300794,5.7,NA,217.155482996566,0.539009189,5,123,2.27,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","BEN","afr::ben::atlantique::soava","weekly","admin2",655431,511.019143,"AFR","8/26/2013","10/20/2013",189.5,NA,NA,8,"no","complete","8540",2.28857042160044,NA,NA,1282.59578721888,0.289122482,5,189.5,1.83,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","CMR","afr::cmr::centre::biyemassihealthdistrict","weekly","admin2",260006,20.26676011,"AFR","2/21/2011","5/29/2011",870,NA,14,14,"no","complete","13013",3.46145858172504,1.6,NA,12829.1842696509,3.346076226,7,870,2.1,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","CMR","afr::cmr::centre::djoungolohealthdistrict","weekly","admin2",184459,101.172113,"AFR","2/21/2011","8/7/2011",463,NA,14,24,"no","complete","13015",2.54799169463133,3,NA,1823.2198036627,2.510031188,5,463,2.11,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","CMR","afr::cmr::centre::efoulanhealthdistrict","weekly","admin2",505025,77.39224975,"AFR","9/26/2011","10/30/2011",42,NA,7,5,"no","complete","13017",2.31671699420821,16.7,NA,6525.52421762361,0.083164071,3,42,1.96,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","CMR","afr::cmr::centre::nkolndongohealthdistrict","weekly","admin2",789491,59.04134228,"AFR","10/17/2011","11/20/2011",25,NA,3,5,"no","complete","13033",0.886647219537651,12,NA,13371.8335239718,0.031665965,3,25,1.97,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","CMR","afr::cmr::centre::obalahealthdistrict","weekly","admin2",55407,627.6669084,"AFR","10/10/2011","11/20/2011",120,NA,0,6,"no","complete","13035",39.7061743101052,0,NA,88.2745278721786,2.16578018,3,120,1.62,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::goulfeyhealthdistrict","weekly","admin2",102444,1673.284775,"AFR","6/27/2011","7/31/2011",54,NA,3,5,"no","complete","13057",16.3015891609074,5.6,NA,61.223290578258,0.527114119,3,54,1.75,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::guerehealthdistrict","weekly","admin2",69342,944.763931,"AFR","6/7/2010","7/11/2010",224,NA,13,5,"no","complete","13058",72.1063713189697,5.8,NA,73.396112748085,3.230358156,3,224,2.27,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::hinahealthdistrict","weekly","admin2",242527,948.6867617,"AFR","6/23/2014","8/24/2014",387,NA,16,9,"no","complete","13060",15.5446610068157,4.1,NA,255.644971334272,1.595696156,4,387,2.09,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::kousserihealthdistrict","weekly","admin2",174240,2927.572291,"AFR","9/13/2010","12/26/2010",249,NA,17,15,"no","complete","13083",10.3305785123967,6.8,NA,59.516890679575,1.429057338,3,249,2.45,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::kozahealthdistrict","weekly","admin2",85076,626.9786722,"AFR","7/14/2014","11/16/2014",148,NA,12,18,"no","complete","13064",4.34905261178241,8.1,NA,135.692015968386,1.739608744,13,148,1.85,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::madahealthdistrict","weekly","admin2",60609,2362.267122,"AFR","9/19/2011","10/23/2011",111,NA,10,5,"no","complete","13065",42.4029434572423,9,NA,25.6571322673643,1.831390639,3,111,1.74,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::magahealthdistrict","weekly","admin2",159700,1738.857891,"AFR","7/4/2011","10/23/2011",1202,NA,15,16,"no","complete","13066",9.83093299937383,1.2,NA,91.841892788696,7.526575576,7,1202,1.53,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::maroua1healthdistrict|maroua2healthdistrict|maroua3healthdistrict","weekly","admin2",1101968,4035.637166,"AFR","8/8/2011","11/20/2011",391,NA,0,15,"no","complete","13068|13069|13070",0.907467367473466,0,NA,273.059235672625,0.354819716,4,391,2.34,"old_definition",">1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::mogodehealthdistrict","weekly","admin2",98466,758.0277016,"AFR","4/21/2014","11/16/2014",1210,NA,57,30,"no","complete","13073",3.75764223183637,4.7,NA,129.897627477418,12.28850178,11,1210,1.83,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::mokolohealthdistrict","weekly","admin2",242874,943.4584514,"AFR","9/8/2014","10/12/2014",58,NA,6,5,"no","complete","13074",5.35256964516581,10.3,NA,257.429460343059,0.238806523,3,58,1.79,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::morahealthdistrict","weekly","admin2",227090,4362.245165,"AFR","7/26/2010","10/24/2010",276,NA,24,13,"no","complete","13075",3.9631864018671,8.7,NA,52.0580552927268,1.215375156,5,276,1.9,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::tokomberehealthdistrict","weekly","admin2",98185,586.8040993,"AFR","8/16/2010","10/3/2010",254,NA,16,7,"no","complete","13080",37.3784182919998,6.3,NA,167.321598668321,2.586932205,3,254,2.73,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::velehealthdistrict","weekly","admin2",73362,1183.095347,"AFR","9/27/2010","11/14/2010",145,NA,4,7,"no","complete","13081",28.2162427414738,2.8,NA,62.0085271960756,1.976479889,3,145,1.94,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::farnorth::yagouahealthdistrict","weekly","admin2",165007,1326.885262,"AFR","8/16/2010","11/21/2010",178,NA,15,14,"no","complete","13082",5.27250359075676,8.4,NA,124.356645390187,1.078741399,5,178,2.1,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::littoral::citedespalmiershealthdistrict","weekly","admin2",251445,51.11683551,"AFR","9/5/2011","12/4/2011",142,NA,4,13,"no","complete","13089",3.3009206784784,2.8,NA,4919.02516052289,0.56473495,6,142,1.81,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","CMR","afr::cmr::littoral::deidohealthdistrict","weekly","admin2",185690,32.79309687,"AFR","1/17/2011","4/10/2011",183,NA,9,12,"no","complete","13090",4.68522806828585,4.9,NA,5662.47221895881,0.985510422,4,183,1.73,"old_definition","100,000-1,000,000",NA,"Urban settings"
2,"Monday","CMR","afr::cmr::littoral::logbabahealthdistrict","weekly","admin2",78728,12.59902777,"AFR","1/10/2011","5/15/2011",90,NA,4,18,"no","complete","13094",8.51031399248044,4.4,NA,6248.73612767662,1.143174464,3,90,1.78,"old_definition","10,000-100,000",NA,"Urban settings"
2,"Monday","CMR","afr::cmr::littoral::newbellhealthdistrict","weekly","admin2",77276,14.97344404,"AFR","1/24/2011","4/3/2011",257,NA,3,10,"no","complete","13101",29.3752264609969,1.2,NA,5160.87012403861,3.325703505,4,257,1.66,"old_definition","10,000-100,000",NA,"Urban settings"
2,"Monday","CMR","afr::cmr::north::bibemihealthdistrict","weekly","admin2",163591,2435.898967,"AFR","4/18/2011","8/14/2011",1304,NA,79,17,"no","complete","13122",16.9324718352477,6.1,NA,67.1583683133932,7.971093324,6,1304,2.69,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::north::figuilhealthdistrict","weekly","admin2",87956,777.3752357,"AFR","8/23/2010","12/5/2010",123,NA,8,15,"no","complete","13109",4.54772840965938,6.5,NA,113.144844292343,1.398411829,10,123,1.8,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::north::garoua2healthdistrict","weekly","admin2",86915,103.6343114,"AFR","7/8/2019","8/25/2019",39,NA,NA,7,"yes","complete","13111",6.90329632399471,NA,NA,838.67011635299,0.448710228,5,39,1.82,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::north::guiderhealthdistrict","weekly","admin2",207495,1501.527603,"AFR","8/22/2011","11/27/2011",76,NA,1,14,"no","complete","13113",2.74705414588303,1.3,NA,138.189267773321,0.366273141,12,76,1.96,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::north::mayooulohealthdistrict","weekly","admin2",136269,1170.931702,"AFR","9/1/2014","12/7/2014",163,NA,5,14,"no","complete","13115",5.87074096089353,3.1,NA,116.376557033384,1.196160179,12,163,2.04,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::southwest::bueahealthdistrict","weekly","admin2",142154,469.3274514,"AFR","11/8/2010","1/9/2011",94,NA,2,9,"no","complete","13156",8.93397301518072,2.1,NA,302.888739143546,0.661250989,3,94,2.24,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::southwest::kumbahealthdistrict","weekly","admin2",190369,1209.232293,"AFR","1/3/2011","3/6/2011",140,NA,1,9,"no","complete","13162",7.51172722449559,0.7,NA,157.42963622623,0.735412949,3,140,1.71,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::southwest::tikohealthdistrict","weekly","admin2",191396,533.4919892,"AFR","1/31/2011","9/11/2011",954,NA,5,32,"no","complete","13169",7.83715438149178,0.5,NA,358.760775934065,4.984417978,23,954,1.95,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::west::foumbanhealthdistrict","weekly","admin2",141256,1462.379607,"AFR","3/28/2011","7/10/2011",271,NA,17,15,"no","complete","13183",12.955201902928,6.3,NA,96.5932507016969,1.918502365,9,271,2.29,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","CMR","afr::cmr::west::foumbothealthdistrict","weekly","admin2",90589,741.0651116,"AFR","4/25/2011","7/3/2011",555,NA,24,10,"no","complete","13184",33.8893243108987,4.3,NA,122.241620313785,6.126530975,5,555,2.24,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::equateur::lilangabobangihealthdistrict","weekly","admin2",30005,5062.497321,"AFR","3/12/2018","6/10/2018",52,NA,12,13,"yes","complete","14246",6.66555574070988,23.1,NA,5.92691671668343,1.733039755,4,52,2.01,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::equateur::lukolelahealthdistrict","weekly","admin2",105749,7275.967367,"AFR","6/13/2011","10/2/2011",495,NA,11.5,16,"no","complete","14252",10.118298991007,2.3,NA,14.5340124090746,4.680868353,6,495,1.59,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::equateur::wangatahealthdistrict","weekly","admin2",54249,64.29256152,"AFR","6/6/2011","11/13/2011",845.5,NA,12,23,"no","complete","14266",37.2357094139984,1.4,NA,843.783459819443,15.58533538,5,845.5,1.78,"old_definition","10,000-100,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::hautkatanga::katubahealthdistrict","weekly","admin2",8243,206.9206907,"AFR","1/14/2019","3/17/2019",249,NA,4,9,"no","complete","14278",360.3057139391,1.6,NA,39.8365188716239,30.20443218,7,249,1.56,"old_definition","<10,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::hautkatanga::mufungasampwehealthdistrict","weekly","admin2",205287,10450.17274,"AFR","10/5/2015","11/15/2015",90,NA,1,6,"yes","complete","14290",8.42722627346106,1.1,NA,19.6443642710541,0.438409681,3,90,1.81,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::hautlomami::bukamahealthdistrict","weekly","admin2",285496,4951.289973,"AFR","12/7/2015","5/29/2016",468,NA,5,25,"yes","complete","14298",2.34679294981366,1.1,NA,57.660933121842,1.639246826,14,468,1.81,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::hautlomami::kinkondjahealthdistrict","weekly","admin2",193732,4170.821978,"AFR","1/19/2015","3/1/2015",138,NA,2,6,"no","complete","14303",13.2657485598662,1.4,NA,46.449357230274,0.712321484,3,138,1.64,"old_definition","100,000-1,000,000",NA,"Rural settings"
2,"Monday","COD","afr::cod::hautlomami::malembankuluhealthdistrict","weekly","admin2",342106,1962.801535,"AFR","12/29/2014","3/15/2015",82,NA,0,11,"no","complete","14306",2.83537850841552,0,NA,174.294748551845,0.239691463,3,82,1.7,"old_definition","100,000-1,000,000",NA,"Rural settings"
