"country","year_month","has_data","outbreak_sCh","outbreak_deaths","outbreak_cCh","outbreak_duration","total_pop","outbreak_pop","outbreak_pop_censored","outbreak_number","outbreak_sl"
"COG","2019-02","no",0,NA,NA,0,0,0,0,0,NA
"COG","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"COG","2010-04","no",0,NA,NA,0,0,0,0,0,NA
"COG","2011-05","no",0,NA,NA,0,0,0,0,0,NA
"COG","2012-06","yes",32,5,32,0,0,19022,19022,0,"admin2"
"COG","2013-07","no",0,NA,NA,0,0,0,0,0,NA
"COG","2014-08","no",0,NA,NA,0,0,0,0,0,NA
"COG","2015-09","yes",0,NA,NA,0,0,0,0,0,NA
"COG","2016-10","yes",0,NA,NA,0,0,0,0,0,NA
"COG","2017-11","no",0,NA,NA,0,0,0,0,0,NA
"COG","2018-12","no",0,NA,NA,0,0,0,0,0,NA
"COG","2019-01","no",0,NA,NA,0,0,0,0,0,NA
"COG","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"COG","2010-03","no",0,NA,NA,0,0,0,0,0,NA
"COG","2011-04","no",0,NA,NA,0,0,0,0,0,NA
"COG","2012-05","yes",32,5,32,0,0,19022,19022,0,"admin2"
"COG","2013-06","no",0,NA,NA,0,0,0,0,0,NA
"COG","2014-07","no",0,NA,NA,0,0,0,0,0,NA
"COG","2015-08","yes",0,NA,NA,0,0,0,0,0,NA
"COG","2016-09","yes",0,NA,NA,0,0,0,0,0,NA
"COG","2017-10","no",0,NA,NA,0,0,0,0,0,NA
"COG","2018-11","no",0,NA,NA,0,0,0,0,0,NA
"COG","2019-12","no",0,NA,NA,0,0,0,0,0,NA
"COG","2020-01","no",0,NA,NA,0,0,0,0,0,NA
"COG","2010-02","no",0,NA,NA,0,0,0,0,0,NA
"COG","2011-03","no",0,NA,NA,0,0,0,0,0,NA
"COG","2012-04","yes",283,11,283,0,0,42942.3,42942.3,0,"admin2"
"COG","2013-05","yes",439,NA,NA,0,0,430385.1,430385.1,0,"admin1"
"COG","2014-06","no",0,NA,NA,0,0,0,0,0,NA
"COG","2015-07","yes",0,NA,NA,0,0,0,0,0,NA
"COG","2016-08","yes",0,NA,NA,0,0,0,0,0,NA
"COG","2017-09","no",0,NA,NA,0,0,0,0,0,NA
"COG","2018-10","no",0,NA,NA,0,0,0,0,0,NA
"COG","2019-11","no",0,NA,NA,0,0,0,0,0,NA
"COG","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2010-01","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-02","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-03","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-04","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-05","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-06","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2016-07","yes",14319.5,NA,NA,0,0,23645556.3,23645556.3,0,"admin3|admin1|admin2"
"ETH","2017-08","yes",9460,61,1651,0,0,22024613.5,22024613.5,0,"admin2|admin3"
"ETH","2018-09","yes",1207,8,55,0,0,5817010.8,5817010.8,0,"admin3|admin1"
"ETH","2019-10","yes",280.5,3.5,1,0,0,8389176.4,8389176.4,0,"admin2"
"ETH","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2010-12","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-01","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-02","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-03","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-04","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-05","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2016-06","yes",9903,33,3162,0,0,10130799.1,10130799.1,0,"admin3|admin1|admin2"
"ETH","2017-07","yes",14158.5,NA,NA,0,0,19931549.7,19931549.7,0,"admin2|admin3"
"ETH","2018-08","yes",2942,41,79,0,0,6149370.7,6149370.7,0,"admin2|admin1"
"ETH","2019-09","yes",280.5,3.5,1,0,0,8389176.4,8389176.4,0,"admin2"
"ETH","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2010-11","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-12","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-01","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-02","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-03","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-04","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2016-05","yes",1307,14,127,0,0,2793253.3,2793253.3,0,"admin3|admin2"
"ETH","2017-06","yes",13070.5,NA,NA,0,0,10601518,10601518,0,"admin3|admin2"
"ETH","2018-07","yes",2942,41,79,0,0,6149370.7,6149370.7,0,"admin2|admin1"
"ETH","2019-08","yes",502.5,6,0.5,0,0,9961522.8,9961522.8,0,"admin2"
"ETH","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2010-10","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-11","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-12","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-01","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-02","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-03","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2016-04","yes",1160,9,85,0,0,2099656.7,2099656.7,0,"admin2"
"ETH","2017-05","yes",21974.5,NA,NA,0,0,8119314.3,8119314.3,0,"admin3|admin2"
"ETH","2018-06","yes",1783,33,35,0,0,519756.2,519756.2,0,"admin2"
"ETH","2019-07","yes",312.5,3,0,0,0,2660733.1,2660733.1,0,"admin3|admin2"
"ETH","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2010-09","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-10","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-11","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-12","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-01","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-02","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2016-03","yes",1160,9,85,0,0,2099656.7,2099656.7,0,"admin2"
"ETH","2017-04","yes",18213,NA,NA,0,0,13674359.3,13674359.3,0,"admin2|admin3"
"ETH","2018-05","yes",1783,33,35,0,0,519756.2,519756.2,0,"admin2"
"ETH","2019-06","yes",312.5,3,0,0,0,2660733.1,2660733.1,0,"admin3|admin2"
"ETH","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2010-08","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-09","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-10","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-11","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-12","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-01","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2016-02","yes",814,2,52,0,0,749185.4,749185.4,0,"admin2"
"ETH","2017-03","yes",13418,NA,NA,0,0,12220341.1,12220341.1,0,"admin2|admin3"
"ETH","2018-04","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2019-05","yes",299.5,3,0,0,0,2645965.5,2645965.5,0,"admin2"
"ETH","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2010-07","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-08","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-09","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-10","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-11","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-12","yes",356,1,38,0,0,476722.2,476722.2,0,"admin2"
"ETH","2016-01","yes",356,1,38,0,0,476722.2,476722.2,0,"admin2"
"ETH","2017-02","yes",9188.5,NA,NA,0,0,5735722.4,5735722.4,0,"admin2|admin3"
"ETH","2018-03","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2019-04","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2010-06","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-07","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-08","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-09","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-10","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-11","yes",356,1,38,0,0,476722.2,476722.2,0,"admin2"
"ETH","2016-12","yes",14709,79,59,0,0,25424613.2,25424613.2,0,"admin1|admin2|admin3"
"ETH","2017-01","yes",11669,74,27,0,0,11262654.1,11262654.1,0,"admin2|admin3|admin1"
"ETH","2018-02","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2019-03","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2010-05","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-06","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-07","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-08","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-09","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-10","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2016-11","yes",17290,94,104,0,0,53124614.2,53124614.2,0,"admin1|admin2|admin3"
"ETH","2017-12","yes",122.75,NA,NA,0,0,170701.9,170701.9,0,"admin3"
"ETH","2018-01","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2019-02","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2010-04","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-05","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-06","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-07","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-08","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-09","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2016-10","yes",20453,101,3119,0,0,59827224.8,59827224.8,0,"admin1|admin2|admin3"
"ETH","2017-11","yes",4550.75,NA,NA,0,0,4298113.2,4298113.2,0,"admin2|admin3"
"ETH","2018-12","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2019-01","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2010-03","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-04","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-05","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-06","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-07","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-08","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2016-09","yes",19295,83,3104,0,0,51209144.2,51209144.2,0,"admin1|admin2|admin3"
"ETH","2017-10","yes",9879.75,NA,NA,0,0,23965355.9,23965355.9,0,"admin2|admin3|admin1"
"ETH","2018-11","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2019-12","yes",1812,31.5,12.5,0,0,4565129.8,4565129.8,0,"admin3|admin2"
"ETH","2020-01","yes",1812,31.5,12.5,0,0,4565129.8,4565129.8,0,"admin3|admin2"
"ETH","2010-02","yes",0,NA,NA,0,0,0,0,0,NA
"ETH","2011-03","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2012-04","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2013-05","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2014-06","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2015-07","no",0,NA,NA,0,0,0,0,0,NA
"ETH","2016-08","yes",18179,79,3201,0,0,51770206.6,51770206.6,0,"admin1|admin2|admin3"
"ETH","2017-09","yes",10062.75,NA,NA,0,0,23698933.2,23698933.2,0,"admin2|admin3|admin1"
"ETH","2018-10","yes",142,2,20,0,0,301371.3,301371.3,0,"admin3"
"ETH","2019-11","yes",223.5,2.5,1,0,0,3128862.5,3128862.5,0,"admin2"
"ETH","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-01","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2011-02","yes",4750,60,NA,0,0,8891937.8,8891937.8,0,"admin1"
"GHA","2012-03","yes",3933,32,79,0,0,4185092.8,4185092.8,0,"admin1"
"GHA","2013-04","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-05","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-06","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2016-07","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-08","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-09","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-10","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-12","yes",1035,31,NA,0,0,4835047.8,4835047.8,0,"admin1"
"GHA","2011-01","yes",1035,31,NA,0,0,4835047.8,4835047.8,0,"admin1"
"GHA","2012-02","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2013-03","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-04","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-05","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2016-06","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-07","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-08","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-09","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-11","yes",1035,31,NA,0,0,4835047.8,4835047.8,0,"admin1"
"GHA","2011-12","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2012-01","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2013-02","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-03","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-04","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2016-05","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-06","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-07","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-08","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-10","yes",1035,31,NA,0,0,4835047.8,4835047.8,0,"admin1"
"GHA","2011-11","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2012-12","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2013-01","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-02","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-03","yes",178,0,NA,0,0,2923029.3,2923029.3,0,"admin1"
"GHA","2016-04","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-05","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-06","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-07","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-09","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2011-10","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2012-11","yes",2115,7,2,0,0,2255907.8,2255907.8,0,"admin2"
"GHA","2013-12","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-01","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-02","yes",178,0,NA,0,0,2923029.3,2923029.3,0,"admin1"
"GHA","2016-03","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-04","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-05","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-06","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-08","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2011-09","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2012-10","yes",2115,7,2,0,0,2255907.8,2255907.8,0,"admin2"
"GHA","2013-11","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-12","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-01","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2016-02","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-03","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-04","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-05","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-07","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2011-08","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2012-09","yes",2115,7,2,0,0,2255907.8,2255907.8,0,"admin2"
"GHA","2013-10","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-11","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-12","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2016-01","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-02","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-03","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-04","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-06","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2011-07","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2012-08","yes",3933,32,79,0,0,4185092.8,4185092.8,0,"admin1"
"GHA","2013-09","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-10","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-11","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2016-12","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-01","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-02","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-03","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-05","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2011-06","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2012-07","yes",3933,32,79,0,0,4185092.8,4185092.8,0,"admin1"
"GHA","2013-08","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-09","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-10","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2016-11","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-12","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-01","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-02","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-03","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-04","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2011-05","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2012-06","yes",3933,32,79,0,0,4185092.8,4185092.8,0,"admin1"
"GHA","2013-07","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-08","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-09","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2016-10","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-11","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-12","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-01","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-02","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-03","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2011-04","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2012-05","yes",3933,32,79,0,0,4185092.8,4185092.8,0,"admin1"
"GHA","2013-06","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-07","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-08","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2016-09","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-10","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-11","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-12","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-01","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2010-02","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2011-03","yes",4750,60,NA,0,0,8891937.8,8891937.8,0,"admin1"
"GHA","2012-04","yes",3933,32,79,0,0,4185092.8,4185092.8,0,"admin1"
"GHA","2013-05","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2014-06","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2015-07","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2016-08","yes",0,NA,NA,0,0,0,0,0,NA
"GHA","2017-09","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2018-10","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2019-11","no",0,NA,NA,0,0,0,0,0,NA
"GHA","2020-12","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-01","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-02","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-03","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2013-04","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2014-05","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-06","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-07","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-08","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-09","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-10","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-11","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-12","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-01","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-02","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2013-03","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2014-04","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-05","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-06","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-07","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-08","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-09","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-10","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-11","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-12","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-01","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2013-02","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2014-03","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-04","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-05","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-06","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-07","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-08","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-09","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-10","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-11","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-12","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2013-01","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2014-02","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-03","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-04","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-05","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-06","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-07","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-08","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-09","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-10","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-11","yes",384,NA,NA,0,0,353520.1,353520.1,0,"admin2"
"GIN","2013-12","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2014-01","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-02","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-03","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-04","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-05","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-06","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-07","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-08","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-09","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-10","yes",5833,NA,NA,0,0,3132508.8,3132508.8,0,"admin2"
"GIN","2013-11","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2014-12","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-01","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-02","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-03","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-04","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-05","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-06","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-07","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-08","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-09","yes",5833,NA,NA,0,0,3132508.8,3132508.8,0,"admin2"
"GIN","2013-10","yes",21,NA,NA,0,0,156431.8,156431.8,0,"admin2"
"GIN","2014-11","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-12","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-01","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-02","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-03","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-04","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-05","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-06","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-07","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-08","yes",5801,NA,NA,0,0,2931816.3,2931816.3,0,"admin2"
"GIN","2013-09","yes",21,NA,NA,0,0,156431.8,156431.8,0,"admin2"
"GIN","2014-10","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2015-11","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2016-12","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2017-01","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2018-02","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2019-03","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2020-04","no",0,NA,NA,0,0,0,0,0,NA
"GIN","2010-05","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2011-06","yes",0,NA,NA,0,0,0,0,0,NA
"GIN","2012-07","yes",5919,NA,NA,0,0,3165005.8,3165005.8,0,"admin2"
"GIN","2013-08","yes",0,NA,NA,0,0,0,0,0,NA
