outbreak_number,location,start_weekday,duration,threshold,total_suspected_cases,attack_rate,total_deaths,cfr,spatial_scale,temporal_scale,country,population,area,mean_R0,population_density,rural_urban,pop_cat
1,afr::sle::southern::bo::kakua,daily_group,16,22.06764672,501,14.99891943,,,Third administrative level,daily,SLE,33402.4,335.476607,1.77,99.567002,rural,"Population <100,000"
1,afr::sle::southern::bonthe,Monday,6,1.935193074,225,1.440059762,5,2.222222222,Second administrative level,weekly,SLE,156243.5,3695.0673,2.07,42.28434486,rural,"Population <1,000,000"
1,afr::sle::southern::moyamba,Monday,9,1.326661642,274,1.03479608,14,5.109489051,Second administrative level,weekly,SLE,264786.5,6959.010042,1.92,38.04944933,rural,"Population <1,000,000"
1,afr::sle::southern::moyamba::kaiyamba,daily_group,12,3.758575802,51,2.313468209,,,Third administrative level,daily,SLE,22044.8,516.6481132,2.1,42.66888708,rural,"Population <100,000"
1,afr::sle::southern::moyamba::ribbi,daily_group,14,2.238491557,40,1.56694409,,,Third administrative level,daily,SLE,25527.4,691.8269212,2.05,36.89853519,rural,"Population <100,000"
1,afr::sle::southern::pujehun,Monday,9,4.103828196,342,1.132865778,5,1.461988304,Second administrative level,weekly,SLE,301889.3,3895.114421,1.78,77.50460381,rural,"Population <1,000,000"
1,afr::sle::westernarea,Monday,10,23.62327252,10052,8.742029785,91,0.905292479,First administrative level,weekly,SLE,1149847.4,717.4375545,1.67,1602.714261,urban,"Population >1,000,000"
1,afr::sle::westernarea::freetown,Monday,14,38.85300939,10650,16.15905517,,,Second administrative level,weekly,SLE,659073.2,82.69735053,1.68,7969.701517,urban,"Population <1,000,000"
1,afr::sle::westernarea::westernarearural,daily_group,16,13.27049011,2132,9.224443152,,,Second administrative level,daily,SLE,231125.1,608.8158089,1.44,379.6305822,rural,"Population <1,000,000"
1,afr::sle::westernarea::westernareaurban,daily_group,16,14.55285644,8918,10.07068635,,,Second administrative level,daily,SLE,885540.4,73.65923886,2.04,12022.1226,urban,"Population <1,000,000"
1,afr::ssd::centralequatoria,daily_group,13,2.429347265,2280,1.569431738,45,1.973684211,First administrative level,daily,SSD,1452755.1,43622.05532,1.94,33.30322447,rural,"Population >1,000,000"
1,afr::ssd::centralequatoria::juba,daily_group,13,7.09403194,2112,4.386568134,,,Second administrative level,daily,SSD,481469.8,18366.24599,1.92,26.21492711,rural,"Population <1,000,000"
1,afr::ssd::centralequatoria::juba,Monday,14,7.09403194,1614,3.205979927,,,Second administrative level,weekly,SSD,503434.2,18366.24599,1.82,27.41083835,rural,"Population <1,000,000"
1,afr::ssd::centralequatoria::kajokeji,daily_group,15,0.699533682,83,0.32613327,6,7.228915663,Second administrative level,daily,SSD,254497.2,2518.533093,1.84,101.0497741,rural,"Population <1,000,000"
1,afr::ssd::easternequatoria,daily_group,12,1.331003623,2669,1.134008682,64,2.397901836,First administrative level,daily,SSD,2353597.5,69188.47384,2.15,34.01719057,rural,"Population >1,000,000"
1,afr::ssd::easternequatoria::budi,daily_group,16,2.494207094,792,1.882508978,75,9.46969697,Second administrative level,daily,SSD,420715.1,5735.402436,1.99,73.35406795,rural,"Population <1,000,000"
1,afr::ssd::easternequatoria::ikotos,daily_group,11,2.898285432,95,0.428668564,19,20,Second administrative level,daily,SSD,221616.4,3514.730274,1.44,63.05360091,rural,"Population <1,000,000"
1,afr::ssd::easternequatoria::kapoetaeast,daily_group,12,1.638403821,2073,3.026420409,18,0.868306802,Second administrative level,daily,SSD,684967.6,29633.23117,1.49,23.11484684,rural,"Population <1,000,000"
1,afr::ssd::easternequatoria::kapoetanorth,daily_group,10,1.375430583,638,1.461155214,0,0,Second administrative level,daily,SSD,436640.8,5733.197752,1.92,76.1600801,rural,"Population <1,000,000"
1,afr::ssd::easternequatoria::kapoetasouth,daily_group,13,3.974880088,960,2.854402079,10,1.041666667,Second administrative level,daily,SSD,336322.6,1200.231805,1.61,280.214704,rural,"Population <1,000,000"
1,afr::ssd::jonglei,daily_group,12,2.441683191,4189,2.263928137,16,0.381952733,First administrative level,daily,SSD,1850323.8,122194.5646,2.07,15.14243949,rural,"Population >1,000,000"
1,afr::ssd::jonglei::borsouth,daily_group,6,1.148105437,115,0.391470288,3,2.608695652,Second administrative level,daily,SSD,293764.3,13948.08396,1.63,21.06126554,rural,"Population <1,000,000"
1,afr::ssd::jonglei::fangak,daily_group,12,2.305723008,130,0.88838566,1,0.769230769,Second administrative level,daily,SSD,146332.8,7754.891806,2.37,18.86974102,rural,"Population <1,000,000"
1,afr::ssd::jonglei::nyirol,daily_group,13,0.633127538,52,0.347516671,1,1.923076923,Second administrative level,daily,SSD,149633.1,7072.596336,2.26,21.15674257,rural,"Population <1,000,000"
1,afr::ssd::jubek,Monday,18,5.010548783,2069,3.854373965,,,First administrative level,weekly,SSD,536792.8,18789.9962,2.3,28.56801004,rural,"Population <1,000,000"
1,afr::ssd::lakes,daily_group,14,4.570464311,1764,2.08573984,22,1.247165533,First administrative level,daily,SSD,845743.1,42972.90532,1.43,19.68084526,rural,"Population <1,000,000"
1,afr::ssd::lakes::awerial,daily_group,13,27.76490157,639,11.19285033,2,0.312989045,Second administrative level,daily,SSD,57090,4545.512591,1.45,12.55963961,rural,"Population <100,000"
1,afr::ssd::lakes::yiroleast,daily_group,17,23.42913159,985,12.04604939,,,Second administrative level,daily,SSD,81769.5,5575.909664,1.48,14.66478206,rural,"Population <100,000"
1,afr::ssd::northernliech,Monday,6,13.75414701,599,1.299800276,,,First administrative level,weekly,SSD,460840,15678.21116,1.64,29.39365947,rural,"Population <1,000,000"
1,afr::ssd::northernliech::rubkona::bentiutown,daily_group,6,534.18343,628,45.22229332,,,Third administrative level,daily,SSD,13887,237.8687641,1.36,58.3809314,rural,"Population <100,000"
1,afr::ssd::unity,daily_group,23,3.393211667,1974,2.441127621,41,2.077001013,First administrative level,daily,SSD,808642.7,36522.44361,1.35,22.14098018,rural,"Population <1,000,000"
1,afr::ssd::unity::mayendit,daily_group,12,3.850120464,158,2.095508737,2,1.265822785,Second administrative level,daily,SSD,75399.4,3061.088702,1.62,24.63156326,rural,"Population <100,000"
1,afr::ssd::unity::panyijiar,daily_group,14,11.07711789,262,3.684448761,18,6.870229008,Second administrative level,daily,SSD,71109.7,5337.114086,1.9,13.32362375,rural,"Population <100,000"
1,afr::ssd::unity::rubkona,daily_group,19,10.89887727,1064,7.575776118,9,0.845864662,Second administrative level,daily,SSD,140447.7,3564.070469,1.54,39.40654407,rural,"Population <1,000,000"
1,afr::ssd::uppernile,daily_group,7,0.68598494,560,0.403678084,5,0.892857143,First administrative level,daily,SSD,1387244,77244.72339,2.56,17.95907784,rural,"Population >1,000,000"
1,afr::ssd::uppernile::fashoda,daily_group,8,14.99463983,554,10.8105191,5,0.902527076,Second administrative level,daily,SSD,51246.4,3594.990993,2.56,14.25494531,rural,"Population <100,000"
1,afr::tcd::charibaguirmi::mandeliahealthdistrict,Monday,11,1.984797316,237,1.261155464,6,2.53164557,Second administrative level,weekly,TCD,187922.9,5491.179471,1.69,34.22268403,rural,"Population <1,000,000"
1,afr::tcd::guera::bitkinehealthdistrict,Monday,15,0.586604237,266,1.48570878,5,1.879699248,Second administrative level,weekly,TCD,179039.1,9570.135384,1.49,18.70810525,rural,"Population <1,000,000"
1,afr::tcd::hadjerlamis::bokorohealthdistrict,Monday,6,0.273764266,94,0.525959548,8,8.510638298,Second administrative level,weekly,TCD,178721,12505.64036,1.67,14.29123138,rural,"Population <1,000,000"
1,afr::tcd::hadjerlamis::massaguethealthdistrict,Monday,12,0.508555861,138,1.093731366,4,2.898550725,Second administrative level,weekly,TCD,126173.6,6538.600002,1.61,19.29673018,rural,"Population <1,000,000"
1,afr::tcd::hadjerlamis::massakoryhealthdistrict,Monday,8,6.739887159,200,2.385756734,5,2.5,Second administrative level,weekly,TCD,83830.8,3775.325931,1.19,22.20491728,rural,"Population <100,000"
1,afr::tcd::lac::bolhealthdistrict,Monday,15,4.935368416,1390,18.38514903,44,3.165467626,Second administrative level,weekly,TCD,75604.5,4047.730104,2.28,18.67824634,rural,"Population <100,000"
1,afr::tcd::mayokebbiest::guelendenghealthdistrict,Monday,7,0.489164604,46,0.616660021,2,4.347826087,Second administrative level,weekly,TCD,74595.4,3015.023303,2.08,24.74123498,rural,"Population <100,000"
1,afr::tcd::mayokebbiouest::lerehealthdistrict,Monday,5,2.71955457,28,0.368164647,0,0,Second administrative level,weekly,TCD,76052.9,941.927391,1.84,80.74178618,rural,"Population <100,000"
1,afr::tcd::ouaddai::abechehealthdistrict,Monday,19,0.246186901,255,1.189082734,9,3.529411765,Second administrative level,weekly,TCD,214451,9986.42178,1.84,21.47425822,rural,"Population <1,000,000"
1,afr::tcd::salamat::harazemangueignehealthdistrict,Monday,12,2.378688716,784,11.05205906,23,2.933673469,Second administrative level,weekly,TCD,70937,29835.27101,2.11,2.37762211,rural,"Population <100,000"
1,afr::tcd::tandjilã©::berehealthdistrict,Monday,14,1.350178012,68,0.587014358,5,7.352941176,Second administrative level,weekly,TCD,115840.4,1032.08984,1.97,112.2386788,rural,"Population <1,000,000"
1,afr::tcd::tandjilã©::laihealthdistrict,Monday,15,6.652372073,924,5.866939642,55,5.952380952,Second administrative level,weekly,TCD,157492.7,7434.328621,1.4,21.18452224,rural,"Population <1,000,000"
1,afr::tcd::villedendjamena::n'djamenacentrehealthdistrict,Monday,14,4.599729606,649,3.888940124,2,0.30816641,Second administrative level,weekly,TCD,166883.5,46.41929382,1.81,3595.132245,urban,"Population <1,000,000"
1,afr::tcd::villedendjamena::n'djamenaesthealthdistrict,Monday,20,7.923120612,1581,5.144455982,5,0.316255534,Second administrative level,weekly,TCD,307321.1,130.7754818,1.58,2349.990195,urban,"Population <1,000,000"
1,afr::tcd::villedendjamena::n'djamenasudhealthdistrict,Monday,12,5.341713819,553,6.350874322,3,0.542495479,Second administrative level,weekly,TCD,87074.6,52.08229142,2.23,1671.865765,urban,"Population <100,000"
1,afr::tza::arusha::arusharural,Sunday,15,0.142510932,63,0.187000792,1,1.587301587,Second administrative level,weekly,TZA,336897,1237.09153,2.01,272.3298898,rural,"Population <1,000,000"
1,afr::tza::arusha::arushaurban,Monday,7,0.237168304,43,0.11159896,0,0,Second administrative level,weekly,TZA,385308.3,266.9735792,1.76,1443.245063,urban,"Population <1,000,000"
1,afr::tza::arusha::meru,Sunday,9,0.009698227,11,0.039370202,0,0,Second administrative level,weekly,TZA,279399.1,1265.855552,1.99,220.7195754,rural,"Population <1,000,000"
1,afr::tza::arusha::ngorongoro,Sunday,5,1.347813528,94,0.457421098,2,2.127659574,Second administrative level,weekly,TZA,205499.9,15905.95509,1.85,12.91968315,rural,"Population <1,000,000"
1,afr::tza::daressalaam::kinondoni,Sunday,6,0.074947999,15,0.006958222,0,0,Second administrative level,weekly,TZA,2155723,539.1495023,1.76,3998.377056,urban,"Population >1,000,000"
1,afr::tza::dodoma::dodomaurban,Sunday,8,0.025989978,8,0.017178797,0,0,Second administrative level,weekly,TZA,465690.3,2607.399005,2.05,178.6033895,rural,"Population <1,000,000"
1,afr::tza::dodoma::kongwa,Sunday,13,0.105906489,68,0.201827709,1,1.470588235,Second administrative level,weekly,TZA,336921,3958.406368,1.92,85.11531376,rural,"Population <1,000,000"
1,afr::tza::dodoma::mpwapwa,Sunday,6,0.321792932,21,0.063341442,0,0,Second administrative level,weekly,TZA,331536.5,7454.671953,1.96,44.47365385,rural,"Population <1,000,000"
1,afr::tza::geita::geita,Sunday,14,0.009342138,12,0.012974609,0,0,Second administrative level,weekly,TZA,924883.4,4707.058589,2.03,196.4886101,rural,"Population <1,000,000"
1,afr::tza::lindi::kilwa,Monday,9,0.828814179,181,1.027631251,0,0,Second administrative level,weekly,TZA,176133.2,14880.81975,1.48,11.83625653,rural,"Population <1,000,000"
1,afr::tza::manyara::hanang,Monday,9,0.143566529,79,0.303835363,0,0,Second administrative level,weekly,TZA,260009.2,3674.368095,1.87,70.7629702,rural,"Population <1,000,000"
1,afr::tza::manyara::kiteto,Monday,5,0.529937003,112,0.503229571,0,0,Second administrative level,weekly,TZA,222562.4,13130.64033,1.52,16.94985122,rural,"Population <1,000,000"
1,afr::tza::manyara::simanjiro,Monday,6,0.307678778,77,0.451584059,0,0,Second administrative level,weekly,TZA,170510.9,19817.22304,1.67,8.604177268,rural,"Population <1,000,000"
1,afr::tza::mara::rorya,Sunday,14,0.164879895,25,0.087653001,0,0,Second administrative level,weekly,TZA,285215.6,1994.287035,1.66,143.0163236,rural,"Population <1,000,000"
1,afr::tza::mbeya::mbarali,Sunday,12,0.460376104,239,0.702082932,2,0.836820084,Second administrative level,weekly,TZA,340415.6,14437.92456,1.47,23.57787635,rural,"Population <1,000,000"
1,afr::tza::mbeya::mbeyaurban,Sunday,15,0.012953481,14,0.030181449,0,0,Second administrative level,weekly,TZA,463861.1,252.5297042,1.97,1836.857575,urban,"Population <1,000,000"
1,afr::tza::morogoro,Monday,10,0.373569425,599,0.245380879,,,First administrative level,weekly,TZA,2441103,70125.80588,1.95,34.81033793,rural,"Population >1,000,000"
1,afr::tza::morogoro::kilosa,Monday,10,0.394592439,36,0.060056347,0,0,Second administrative level,weekly,TZA,599437.1,13744.8073,1.75,43.61189553,rural,"Population <1,000,000"
1,afr::tza::mwanza::ilemela,Sunday,23,0.085967881,95,0.256669524,0,0,Second administrative level,weekly,TZA,370125.8,254.6409872,1.86,1453.520127,urban,"Population <1,000,000"
1,afr::tza::mwanza::nyamagana,Sunday,26,0.104487911,53,0.123880175,0,0,Second administrative level,weekly,TZA,427832.8,182.7137337,1.91,2341.547027,urban,"Population <1,000,000"
1,afr::tza::mwanza::sengerema,Sunday,5,0.017575886,26,0.035999534,0,0,Second administrative level,weekly,TZA,722231.6,9021.095661,2.05,80.06029723,rural,"Population <1,000,000"
1,afr::tza::mwanza::ukerewe,Sunday,8,0.120215023,43,0.125275189,0,0,Second administrative level,weekly,TZA,343244.3,628.1710276,1.82,546.4185467,rural,"Population <1,000,000"
1,afr::tza::pwani::kisarawe,Sunday,15,0.03409232,9,0.086541751,0,0,Second administrative level,weekly,TZA,103996,5030.837118,2.04,20.67170882,rural,"Population <1,000,000"
1,afr::tza::tanga::lushoto,Monday,7,0.084105224,79,0.165734541,0,0,Second administrative level,weekly,TZA,476665.9,4091.310906,1.6,116.5068876,rural,"Population <1,000,000"
1,afr::tza::tanga::muheza,Sunday,7,0.060102963,51,0.249559467,1,1.960784314,Second administrative level,weekly,TZA,204360.1,1500.743182,2.04,136.1725993,rural,"Population <1,000,000"
1,afr::uga::amudat,Saturday,9,0.605097583,120,1.28104747,,,First administrative level,weekly,UGA,93673.3,1615.43064,2.29,57.98658121,rural,"Population <100,000"
1,afr::uga::kasese,Monday,14,0.067377392,52,0.082128664,,,First administrative level,weekly,UGA,633152.9,3364.220851,1.55,188.2019428,rural,"Population <1,000,000"
1,afr::uga::kween,Monday,8,0.225058371,68,0.632295571,4,5.882352941,First administrative level,weekly,UGA,107544.6,851.4064017,1.57,126.3140608,rural,"Population <1,000,000"
1,afr::uga::kyegegwa,Monday,12,0.216709608,111,0.576579899,2,1.801801802,First administrative level,weekly,UGA,192514.5,542.8336719,1.56,354.6473072,rural,"Population <1,000,000"
1,afr::uga::mbale,Monday,6,0.065098431,90,0.176527819,0,0,First administrative level,weekly,UGA,509834.7,518.8278546,1.65,982.6663998,rural,"Population <1,000,000"
1,afr::uga::moroto,Thursday,10,0.804352203,542,2.293273505,,,First administrative level,weekly,UGA,236343.4,8516.023633,2.91,27.75278818,rural,"Population <1,000,000"
1,afr::uga::moyo,Monday,9,0.375901777,172,1.253996202,0,0,First administrative level,weekly,UGA,137161.5,1856.792471,1.54,73.87012935,rural,"Population <1,000,000"
1,afr::uga::namayingo,Monday,7,0.214512256,49,0.204144631,1,2.040816327,First administrative level,weekly,UGA,240025.9,4671.335828,1.96,51.38271125,rural,"Population <1,000,000"
1,afr::zmb::lusaka,Monday,9,6.120140061,3314,1.096887631,,,First administrative level,weekly,ZMB,3021275.8,25433.40869,1.46,118.7916192,rural,"Population >1,000,000"
1,afr::zmb::lusaka::lusaka,Monday,9,8.961528518,3301,1.514174168,,,Second administrative level,weekly,ZMB,2180066.3,390.2688689,1.45,5586.062517,urban,"Population >1,000,000"
1,afr::zwe::harare::budiriro::budiriro1,Sunday,6,165.4104757,1178,18.05393491,,,Third administrative level,weekly,ZWE,65248.9,22.78044222,1.62,2864.250806,urban,"Population <100,000"
1,afr::zwe::harare::budiriro::budiriro2,Sunday,7,506.2051537,254,63.83211087,,,Third administrative level,weekly,ZWE,3979.2,1.159399082,1.5,3432.12278,urban,"Population <10,000"
1,emr::som::banaadir,Monday,3,0.223111662,325,0.298408176,,,First administrative level,weekly,SOM,1089112.3,210.8817064,1.47,5164.565095,urban,"Population >1,000,000"
1,emr::som::hiiraan::beledweyn,Monday,16,3.70093539,687,3.020920949,16,2.328966521,Second administrative level,weekly,SOM,227414.1,14808.9345,1.22,15.35654709,rural,"Population <1,000,000"
10,afr::cod::nordkivu::gomahealthdistrict,Monday,31,24.95435658,1956,15.93109151,,,Second administrative level,weekly,COD,122778.8,29.69816578,1.66,4134.221652,urban,"Population <1,000,000"
11,afr::cod::nordkivu::mwesohealthdistrict,Monday,9,7.658002304,342,1.791398635,12,3.50877193,Second administrative level,weekly,COD,190912.3,864.0511603,2.34,220.950227,rural,"Population <1,000,000"
11,afr::cod::sudkivu::minovahealthdistrict,Monday,31,5.378889723,3529,8.991724966,5,0.141683196,Second administrative level,weekly,COD,392472,635.9277987,2.49,617.1644026,rural,"Population <1,000,000"
2,afr::ben::atlantique::soava,Monday,32,0.168660041,312,0.476022239,,,Second administrative level,weekly,BEN,655431.6,511.019143,1.82,1282.596961,urban,"Population <1,000,000"
2,afr::cmr::centre::djoungolohealthdistrict,Monday,39,0.588091447,507,2.74856547,17,3.353057199,Second administrative level,weekly,CMR,184459.9,101.172113,1.77,1823.228699,urban,"Population <1,000,000"
2,afr::cmr::centre::efoulanhealthdistrict,Monday,7,0.06536556,42,0.083164071,7,16.66666667,Second administrative level,weekly,CMR,505025.8,77.39224975,1.97,6525.534555,urban,"Population <1,000,000"
2,afr::cmr::centre::nkolndongohealthdistrict,Monday,40,0.06277792,224,0.283727043,14,6.25,Second administrative level,weekly,CMR,789491.2,59.04134228,1.78,13371.83691,urban,"Population <1,000,000"
2,afr::cmr::centre::obalahealthdistrict,Monday,41,3.055054302,801,14.4565827,6,0.74906367,Second administrative level,weekly,CMR,55407.3,627.6669084,2.38,88.27500583,rural,"Population <100,000"
2,afr::cmr::farnorth::goulfeyhealthdistrict,Monday,12,0.217995715,63,0.614966472,4,6.349206349,Second administrative level,weekly,CMR,102444.6,1673.284775,1.75,61.22364915,rural,"Population <1,000,000"
2,afr::cmr::farnorth::guerehealthdistrict,Monday,29,2.959536732,498,7.1817784,25,5.020080321,Second administrative level,weekly,CMR,69342.2,944.763931,2.26,73.39632444,rural,"Population <100,000"
2,afr::cmr::farnorth::hinahealthdistrict,Monday,21,0.397711176,406,1.674037828,16,3.9408867,Second administrative level,weekly,CMR,242527.4,948.6867617,2.09,255.645393,rural,"Population <1,000,000"
2,afr::cmr::farnorth::kousserihealthdistrict,Monday,20,1.353893281,276,1.584015362,18,6.52173913,Second administrative level,weekly,CMR,174240.7,2927.572291,2.45,59.51712979,rural,"Population <1,000,000"
2,afr::cmr::farnorth::kozahealthdistrict,Monday,17,2.820862277,146,1.716100518,12,8.219178082,Second administrative level,weekly,CMR,85076.6,626.9786722,1.94,135.6929729,rural,"Population <100,000"
2,afr::cmr::farnorth::madahealthdistrict,Monday,11,3.980474713,124,2.045877831,11,8.870967742,Second administrative level,weekly,CMR,60609.7,2362.267122,1.74,25.65742859,rural,"Population <100,000"
2,afr::cmr::farnorth::magahealthdistrict,Monday,16,1.872003664,1202,7.526575578,15,1.247920133,Second administrative level,weekly,CMR,159700.8,1738.857891,1.53,91.84235286,rural,"Population <1,000,000"
2,afr::cmr::farnorth::mogodehealthdistrict,Monday,26,4.005801431,1198,12.16663234,55,4.590984975,Second administrative level,weekly,CMR,98466,758.0277016,2.2,129.8976275,rural,"Population <100,000"
2,afr::cmr::farnorth::mokolohealthdistrict,Monday,7,1.939473042,59,0.242923877,6,10.16949153,Second administrative level,weekly,CMR,242874.4,943.4584514,1.78,257.4298843,rural,"Population <1,000,000"
2,afr::cmr::farnorth::tokomberehealthdistrict,Monday,14,0.778116154,316,3.218388097,19,6.012658228,Second administrative level,weekly,CMR,98185.8,586.8040993,2.71,167.322962,rural,"Population <100,000"
2,afr::cmr::farnorth::velehealthdistrict,Monday,17,0.910059934,186,2.535346617,6,3.225806452,Second administrative level,weekly,CMR,73362.8,1183.095347,1.92,62.00920339,rural,"Population <100,000"
2,afr::cmr::farnorth::yagouahealthdistrict,Monday,19,0.318503503,180,1.090862089,15,8.333333333,Second administrative level,weekly,CMR,165007.1,1326.885262,2.1,124.3567208,rural,"Population <1,000,000"
2,afr::cmr::littoral::bonassamahealthdistrict,Monday,19,0.357435452,248,0.604581702,3,1.209677419,Second administrative level,weekly,CMR,410201,118.4823736,2.24,3462.126792,urban,"Population <1,000,000"
2,afr::cmr::littoral::citedespalmiershealthdistrict,Monday,24,0.140763314,151,0.612978138,4,2.649006623,Second administrative level,weekly,CMR,246338.3,51.11683551,1.81,4819.122654,urban,"Population <1,000,000"
2,afr::cmr::littoral::deidohealthdistrict,Monday,21,1.848019472,201,1.082445873,9,4.47761194,Second administrative level,weekly,CMR,185690.6,32.79309687,1.73,5662.490515,urban,"Population <1,000,000"
2,afr::cmr::littoral::logbabahealthdistrict,Monday,19,0.743069634,90,1.143174464,4,4.444444444,Second administrative level,weekly,CMR,78728.1,12.59902777,1.78,6248.744065,urban,"Population <100,000"
2,afr::cmr::north::bibemihealthdistrict,Monday,29,1.876171411,1386,8.472343059,84,6.060606061,Second administrative level,weekly,CMR,163591.1,2435.898967,1.68,67.15840937,rural,"Population <1,000,000"
2,afr::cmr::north::figuilhealthdistrict,Monday,15,1.434387795,123,1.398411829,8,6.504065041,Second administrative level,weekly,CMR,87956.9,777.3752357,1.8,113.146002,rural,"Population <100,000"
2,afr::cmr::north::guiderhealthdistrict,Monday,14,0.231180014,76,0.366273141,1,1.315789474,Second administrative level,weekly,CMR,207495.4,1501.527603,1.96,138.1895342,rural,"Population <1,000,000"
2,afr::cmr::north::mayooulohealthdistrict,Monday,15,0.31689036,163,1.196160179,5,3.067484663,Second administrative level,weekly,CMR,136269.4,1170.931702,2.04,116.3768986,rural,"Population <1,000,000"
2,afr::cmr::southwest::kumbahealthdistrict,Monday,40,0.382653105,308,1.617908487,3,0.974025974,Second administrative level,weekly,CMR,190369.2,1209.232293,1.71,157.4298016,rural,"Population <1,000,000"
2,afr::cmr::southwest::tikohealthdistrict,Monday,46,1.175303164,1003,5.240431062,5,0.498504487,Second administrative level,weekly,CMR,191396.5,533.4919892,1.96,358.7617132,rural,"Population <1,000,000"
2,afr::cmr::west::foumbanhealthdistrict,Monday,16,0.396674928,271,1.918502365,17,6.273062731,Second administrative level,weekly,CMR,141256,1462.379607,2.29,96.5932507,rural,"Population <1,000,000"
2,afr::cmr::west::foumbothealthdistrict,Monday,25,1.514784332,640,7.064828512,31,4.84375,Second administrative level,weekly,CMR,90589.6,741.0651116,2.25,122.24243,rural,"Population <100,000"
2,afr::cod::bandundu::bolobohealthdistrict,Monday,17,3.883972669,420,1.880991067,4,0.952380952,Second administrative level,weekly,COD,223286.5,2442.089923,1.76,91.43254632,rural,"Population <1,000,000"
2,afr::cod::equateur::lilangabobangihealthdistrict,Monday,12,3.598547033,51,1.699712067,11,21.56862745,Second administrative level,weekly,COD,30005.1,5062.497321,1.74,5.92693647,rural,"Population <100,000"
2,afr::cod::equateur::lukolelahealthdistrict,Monday,19,1.982809495,504,4.765975052,12,2.380952381,Second administrative level,weekly,COD,105749.6,7275.967367,1.59,14.53409487,rural,"Population <1,000,000"
2,afr::cod::equateur::wangatahealthdistrict,Monday,17,8.730291795,182,3.997906659,6,3.296703297,Second administrative level,weekly,COD,45523.8,64.29256152,2.23,708.0725814,rural,"Population <100,000"
2,afr::cod::ituri::angumuhealthdistrict,Monday,3,2.524208183,39,0.651453343,3,7.692307692,Second administrative level,weekly,COD,59866.1,782.9955046,2.13,76.45778251,rural,"Population <100,000"
2,afr::cod::ituri::nyarambehealthdistrict,Monday,12,1.732875628,183,0.778112968,4,2.18579235,Second administrative level,weekly,COD,235184.4,572.9292759,1.84,410.4946455,rural,"Population <1,000,000"
2,afr::cod::kasai::ilebohealthdistrict,Monday,22,3.646901902,180,1.471211476,17,9.444444444,Second administrative level,weekly,COD,122348.1,1425.562736,2.07,85.82442351,rural,"Population <1,000,000"
2,afr::cod::katanga::ankorohealthdistrict,Monday,19,1.015981132,174,0.855468136,10,5.747126437,Second administrative level,weekly,COD,203397.4,8286.647827,1.71,24.54519659,rural,"Population <1,000,000"
2,afr::cod::katanga::bukamahealthdistrict,Monday,11,1.752368737,229,0.912858341,11,4.80349345,Second administrative level,weekly,COD,250860.4,5494.055097,1.93,45.66033568,rural,"Population <1,000,000"
2,afr::cod::katanga::butumbahealthdistrict,Monday,44,4.646014459,580,6.804279804,24,4.137931034,Second administrative level,weekly,COD,85240.5,5478.209291,1.84,15.55992031,rural,"Population <100,000"
2,afr::cod::katanga::butumbahealthdistrict::balongo,Monday,27,57.22514133,64,49.98860619,0,0,Third administrative level,weekly,COD,1280.3,173.106702,2.07,7.39601636,rural,"Population <10,000"
2,afr::cod::katanga::butumbahealthdistrict::kilumbe,Monday,9,20.63629455,35,5.117256054,0,0,Third administrative level,weekly,COD,6839.6,200.7960875,1.91,34.06241668,rural,"Population <10,000"
2,afr::cod::katanga::kabondodiandahealthdistrict,Monday,52,2.729946421,745,3.478907264,48,6.44295302,Second administrative level,weekly,COD,214147.7,4590.083034,1.66,46.65442834,rural,"Population <1,000,000"
2,afr::cod::katanga::kalemiehealthdistrict::clinique,Monday,18,17.19005755,37,4.434594991,0,0,Third administrative level,weekly,COD,8343.5,4.461559895,1.85,1870.085844,urban,"Population <10,000"
2,afr::cod::katanga::kalemiehealthdistrict::kataki,Monday,8,105.6078365,40,27.1096944,0,0,Third administrative level,weekly,COD,1475.5,1.303884142,1.88,1131.618947,urban,"Population <10,000"
2,afr::cod::katanga::kalemiehealthdistrict::mutakuya,Monday,20,5.12772656,71,3.090888901,0,0,Third administrative level,weekly,COD,22970.7,79.96225234,1.98,287.2692968,rural,"Population <100,000"
2,afr::cod::katanga::kapangahealthdistrict,Monday,27,0.971210567,131,0.915791527,3,2.290076336,Second administrative level,weekly,COD,143045.7,12882.4364,2.26,11.10393217,rural,"Population <1,000,000"
2,afr::cod::katanga::kenyahealthdistrict,Monday,21,197.4042192,3183,465.1352822,36,1.131008483,Second administrative level,weekly,COD,135364,312.381864,2.68,433.3286135,rural,"Population <1,000,000"
2,afr::cod::katanga::kongolohealthdistrict,Monday,16,0.915282252,244,1.137892769,2,0.819672131,Second administrative level,weekly,COD,214431.5,8120.5504,1.42,26.40603031,rural,"Population <1,000,000"
2,afr::cod::katanga::lubumbashihealthdistrict,Monday,25,0.031003875,95,0.05830545,4,4.210526316,Second administrative level,weekly,COD,1629350.3,477.892048,1.81,3409.45263,urban,"Population >1,000,000"
2,afr::cod::katanga::mobahealthdistrict,Monday,19,1656.899085,396,738.8928856,5,1.262626263,Second administrative level,weekly,COD,261788.2,0.097231476,1.54,2692422.359,urban,"Population <1,000,000"
2,afr::cod::katanga::mufungasampwehealthdistrict,Monday,10,546.5771084,98,182.8573303,3,3.06122449,Second administrative level,weekly,COD,153183.6,0.097231476,1.66,1575452.789,urban,"Population <1,000,000"
