id,outbreak_number,start_weekday,who_region,country,location,start_date,end_date,total_suspected_cases,total_confirmed_cases,total_deaths,duration,right_censored,EpiPeriod,temporal_scale,spatial_scale,location_period_id,threshold.per.week,population,run_country,duplicated_at_same_spatial_scale,manually_selected,duplicated_at_different_spatial_scale,time_to_peak (weeks)
afr::cod::kinshasa::malukuihealthdistrict_3,3,Monday,AFR,COD,afr::cod::kinshasa::malukuihealthdistrict,9/5/2011,7/1/2012,145.5,,3.5,301,no,complete,weekly,admin2,14455,0,57619.3,COD,,yes,,5
afr::cod::kinshasa::malukuiihealthdistrict_5,5,Monday,AFR,COD,afr::cod::kinshasa::malukuiihealthdistrict,6/27/2011,12/30/2012,356,,5,553,no,complete,weekly,admin2,14456,0,147849,COD,,yes,,3
afr::cod::kinshasa::masinaiihealthdistrict_2,2,Monday,AFR,COD,afr::cod::kinshasa::masinaiihealthdistrict,1/9/2012,3/24/2013,41.83333333,,1,441,no,complete,weekly,admin2,14458,0,371029.7,COD,,yes,,45
afr::cod::kinshasa::matetehealthdistrict_2,2,Monday,AFR,COD,afr::cod::kinshasa::matetehealthdistrict,7/11/2011,9/16/2012,61.16666667,,2.833333333,434,no,complete,weekly,admin2,14459,0,227067.6,COD,,yes,,35
afr::cod::kinshasa::montngafulaihealthdistrict_1,1,Monday,AFR,COD,afr::cod::kinshasa::montngafulaihealthdistrict,7/18/2011,10/30/2011,11,,0,105,no,complete,weekly,admin2,14460,0,225319.5,COD,,yes,,3
afr::cod::kinshasa::ngabahealthdistrict_1,1,Monday,AFR,COD,afr::cod::kinshasa::ngabahealthdistrict,7/18/2011,8/21/2011,3.5,,0.5,35,no,complete,weekly,admin2,14464,0,145644.4,COD,,yes,,3
afr::cod::kinshasa::nselehealthdistrict_1,1,Monday,AFR,COD,afr::cod::kinshasa::nselehealthdistrict,9/19/2011,7/29/2012,42.83333333,,0.5,315,no,complete,weekly,admin2,14466,0,140698.3,COD,,yes,,27
afr::cod::kinshasa::policehealthdistrict_1,1,Monday,AFR,COD,afr::cod::kinshasa::policehealthdistrict,8/29/2011,7/29/2012,90,,2,336,no,complete,weekly,admin2,14467,0,1602.6,COD,,yes,,30
afr::cod::kongocentral::bomabunguhealthdistrict_1,1,Monday,AFR,COD,afr::cod::kongocentral::bomabunguhealthdistrict,2/13/2012,11/25/2012,62.66666667,,2.833333333,287,no,complete,weekly,admin2,14472,0,54684.7,COD,,yes,,4
afr::cod::kongocentral::bomahealthdistrict_2,2,Monday,AFR,COD,afr::cod::kongocentral::bomahealthdistrict,6/18/2012,11/18/2012,43.5,,0.5,154,no,complete,weekly,admin2,14473,0,260373.3,COD,,yes,,8
afr::cod::kongocentral::kitonahealthdistrict_1,1,Monday,AFR,COD,afr::cod::kongocentral::kitonahealthdistrict,3/26/2012,10/28/2012,95.5,,4,217,no,complete,weekly,admin2,14481,0,13781.4,COD,,yes,,18
afr::cod::kongocentral::matadihealthdistrict_2,2,Monday,AFR,COD,afr::cod::kongocentral::matadihealthdistrict,6/11/2012,9/2/2012,62.5,,1,84,no,complete,weekly,admin2,14487,0,136716.2,COD,,yes,,5
afr::cod::kongocentral::moandahealthdistrict_5,5,Monday,AFR,COD,afr::cod::kongocentral::moandahealthdistrict,1/23/2012,11/18/2012,941.1666667,,4.5,301,no,complete,weekly,admin2,14489,0,64354.6,COD,,yes,,3
afr::cod::lomami_1,1,Monday,AFR,COD,afr::cod::lomami,10/15/2018,12/16/2018,573,,,63,yes,complete,weekly,admin1,14507,0,3816640,COD,,yes,,3
afr::cod::lualaba::dilalahealthdistrict_1,1,Monday,AFR,COD,afr::cod::lualaba::dilalahealthdistrict,12/9/2019,12/29/2019,11,,0,21,yes,complete,weekly,admin2,14517,0,138657.8,COD,,yes,,3
afr::cod::lualaba::fungurumehealthdistrict_1,1,Monday,AFR,COD,afr::cod::lualaba::fungurumehealthdistrict,10/30/2017,1/28/2018,172,,5,91,yes,complete,weekly,admin2,14518,0,331472.1,COD,,yes,,5
afr::cod::lualaba::kanzenzehealthdistrict_1,1,Monday,AFR,COD,afr::cod::lualaba::kanzenzehealthdistrict,12/24/2018,2/3/2019,42,,0,42,yes,complete,weekly,admin2,14967,0,69864.8,COD,,yes,,3
afr::cod::lualaba::manikahealthdistrict_1,1,Monday,AFR,COD,afr::cod::lualaba::manikahealthdistrict,2/4/2019,3/31/2019,109,,9,56,yes,complete,weekly,admin2,14969,0,117227.5,COD,,yes,,5
afr::cod::lualaba::manikahealthdistrict_2,2,Monday,AFR,COD,afr::cod::lualaba::manikahealthdistrict,11/25/2019,12/29/2019,120,,7,35,yes,complete,weekly,admin2,14969,0,117227.5,COD,,yes,,4
afr::cod::maindombe::niokihealthdistrict_1,1,Monday,AFR,COD,afr::cod::maindombe::niokihealthdistrict,9/4/2017,9/24/2017,12,,0,21,yes,complete,weekly,admin2,14537,0,74552.2,COD,,yes,,3
afr::cod::maniema::kailohealthdistrict_1,1,Monday,AFR,COD,afr::cod::maniema::kailohealthdistrict,10/19/2015,11/15/2015,31,,3,28,yes,complete,weekly,admin2,14548,0,134713.8,COD,,yes,,3
afr::cod::maniema::kailohealthdistrict_5,5,Monday,AFR,COD,afr::cod::maniema::kailohealthdistrict,9/30/2019,11/3/2019,45,,3,35,yes,complete,weekly,admin2,14548,0,158891.7,COD,,yes,,4
afr::cod::maniema::lubutuhealthdistrict_1,1,Monday,AFR,COD,afr::cod::maniema::lubutuhealthdistrict,8/29/2011,10/23/2011,105.8333333,,1.333333333,56,no,complete,weekly,admin2,14554,0,111744.6,COD,,yes,,3
afr::cod::mongala::bumbahealthdistrict_1,1,Monday,AFR,COD,afr::cod::mongala::bumbahealthdistrict,4/18/2016,6/5/2016,162,,2,49,yes,complete,weekly,admin2,14233,0,99974,COD,,yes,,3
afr::cod::nordkivu_3,3,Monday,AFR,COD,afr::cod::nordkivu,6/26/2017,2/18/2018,15870.83333,,,238,no,complete,weekly,admin1,7255,0,8211783,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict_9|afr::cod::nordkivu::iteberohealthdistrict_1|afr::cod::nordkivu::karisimbihealthdistrict_5|afr::cod::nordkivu::kibuahealthdistrict_2|afr::cod::nordkivu::kirotshehealthdistrict_7|afr::cod::nordkivu::masisihealthdistrict_6|afr::cod::nordkivu::mwesohealthdistrict_11|afr::cod::nordkivu::nyiragongohealthdistrict_1|afr::cod::nordkivu::pingahealthdistrict_5|afr::cod::nordkivu::rutshuruhealthdistrict_8|afr::cod::nordkivu::walikalehealthdistrict_2,13
afr::cod::nordkivu_4,4,Monday,AFR,COD,afr::cod::nordkivu,12/23/2019,1/26/2020,1242,,,35,yes,complete,weekly,admin1,7255,0,8967345,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict_10|afr::cod::nordkivu::karisimbihealthdistrict_7|afr::cod::nordkivu::kibuahealthdistrict_4|afr::cod::nordkivu::nyiragongohealthdistrict_4,3
afr::cod::nordkivu::gomahealthdistrict_1,1,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict,1/18/2010,8/1/2010,827,,1,196,no,complete,weekly,admin2,14578,0,85208.9,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict::healafrica_4,8
afr::cod::nordkivu::gomahealthdistrict_2,2,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict,1/23/2012,3/25/2012,573,,4,63,no,complete,weekly,admin2,14578,0,88109.3,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict::buhimba_1,3
afr::cod::nordkivu::gomahealthdistrict_3,3,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict,7/23/2012,9/16/2012,213,,1,56,no,complete,weekly,admin2,14578,0,88109.3,COD,,yes,,3
afr::cod::nordkivu::gomahealthdistrict_5,5,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict,11/19/2012,3/24/2013,808,,0,126,no,complete,weekly,admin2,14578,0,88109.3,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict::buhimba_2|afr::cod::nordkivu::gomahealthdistrict::healafrica_5,12
afr::cod::nordkivu::gomahealthdistrict_6,6,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict,9/2/2013,11/10/2013,354,,0,70,yes,complete,weekly,admin2,14578,0,93289,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict::buhimba_3,5
afr::cod::nordkivu::gomahealthdistrict_7,7,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict,8/3/2015,11/1/2015,373,,1,91,yes,complete,weekly,admin2,14578,0,100917.5,COD,,yes,,3
afr::cod::nordkivu::gomahealthdistrict_8,8,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict,2/1/2016,3/6/2016,134,,0,35,no,complete,weekly,admin2,14578,0,106696.5,COD,,yes,,3
afr::cod::nordkivu::gomahealthdistrict_9,9,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict,6/26/2017,1/14/2018,3286,,8,203,no,complete,weekly,admin2,14578,0,110854.5,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict_9,5
afr::cod::nordkivu::gomahealthdistrict_10,10,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict,6/24/2019,1/26/2020,1956,,,217,yes,complete,weekly,admin2,14578,0,122778.8,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict_10,9
afr::cod::nordkivu::gomahealthdistrict::buhimba_1,1,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict::buhimba,1/23/2012,3/11/2012,345,,0,49,no,complete,weekly,admin3,15025,0,14822.1,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict::buhimba_1,3
afr::cod::nordkivu::gomahealthdistrict::buhimba_2,2,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict::buhimba,1/14/2013,3/17/2013,200,,0,63,no,complete,weekly,admin3,15025,0,16056.6,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict::buhimba_2,4
afr::cod::nordkivu::gomahealthdistrict::buhimba_3,3,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict::buhimba,9/2/2013,10/6/2013,190,,0,35,yes,complete,weekly,admin3,15025,0,16056.6,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict::buhimba_3,5
afr::cod::nordkivu::gomahealthdistrict::healafrica_4,4,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict::healafrica,1/25/2010,1/16/2011,662,,0,357,no,complete,weekly,admin3,15026,0,11644.7,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict::healafrica_4,49
afr::cod::nordkivu::gomahealthdistrict::healafrica_5,5,Monday,AFR,COD,afr::cod::nordkivu::gomahealthdistrict::healafrica,1/21/2013,5/26/2013,190,,0,126,no,complete,weekly,admin3,15026,0,13082.5,COD,,yes,|afr::cod::nordkivu::gomahealthdistrict::healafrica_5,3
afr::cod::nordkivu::karisimbihealthdistrict_1,1,Monday,AFR,COD,afr::cod::nordkivu::karisimbihealthdistrict,2/8/2010,5/2/2010,138,,0,84,no,complete,weekly,admin2,14581,0,136813,COD,,yes,|afr::cod::nordkivu::karisimbihealthdistrict::katoyi_1|afr::cod::nordkivu::karisimbihealthdistrict::majengo_2,3
afr::cod::nordkivu::karisimbihealthdistrict_2,2,Monday,AFR,COD,afr::cod::nordkivu::karisimbihealthdistrict,1/30/2012,3/18/2012,243,,3,49,no,complete,weekly,admin2,14581,0,150442.9,COD,,yes,,3
afr::cod::nordkivu::karisimbihealthdistrict_3,3,Monday,AFR,COD,afr::cod::nordkivu::karisimbihealthdistrict,10/15/2012,11/25/2012,270,,2,42,no,complete,weekly,admin2,14581,0,150442.9,COD,,yes,,3
afr::cod::nordkivu::karisimbihealthdistrict_4,4,Monday,AFR,COD,afr::cod::nordkivu::karisimbihealthdistrict,6/9/2014,8/3/2014,270.5,,3.5,56,no,complete,weekly,admin2,14581,0,166624.2,COD,,yes,,3
afr::cod::nordkivu::karisimbihealthdistrict_5,5,Monday,AFR,COD,afr::cod::nordkivu::karisimbihealthdistrict,7/3/2017,11/26/2017,2005,,4,147,yes,complete,weekly,admin2,14581,0,188341.6,COD,,yes,|afr::cod::nordkivu::karisimbihealthdistrict_5,5
afr::cod::nordkivu::karisimbihealthdistrict_7,7,Monday,AFR,COD,afr::cod::nordkivu::karisimbihealthdistrict,5/20/2019,1/26/2020,1357,,,252,yes,complete,weekly,admin2,14581,0,204453.2,COD,,yes,|afr::cod::nordkivu::karisimbihealthdistrict_7,4
afr::cod::nordkivu::karisimbihealthdistrict::katoyi_1,1,Monday,AFR,COD,afr::cod::nordkivu::karisimbihealthdistrict::katoyi,1/25/2010,4/11/2010,42,,0,77,no,complete,weekly,admin3,15028,0,8895.4,COD,,yes,|afr::cod::nordkivu::karisimbihealthdistrict::katoyi_1,3
afr::cod::nordkivu::karisimbihealthdistrict::majengo_2,2,Monday,AFR,COD,afr::cod::nordkivu::karisimbihealthdistrict::majengo,2/8/2010,5/16/2010,65,,0,98,no,complete,weekly,admin3,15027,0,12724.5,COD,,yes,|afr::cod::nordkivu::karisimbihealthdistrict::majengo_2,3
afr::cod::nordkivu::kibuahealthdistrict_2,2,Monday,AFR,COD,afr::cod::nordkivu::kibuahealthdistrict,11/13/2017,6/3/2018,1260,,35,203,yes,complete,weekly,admin2,14586,0,88653.3,COD,,yes,|afr::cod::nordkivu::kibuahealthdistrict_2,3
afr::cod::nordkivu::kirotshehealthdistrict_1,1,Monday,AFR,COD,afr::cod::nordkivu::kirotshehealthdistrict,10/18/2010,2/20/2011,576,,3,126,no,complete,weekly,admin2,14587,0,454174.8,COD,,yes,,6
afr::cod::nordkivu::kirotshehealthdistrict_3,3,Monday,AFR,COD,afr::cod::nordkivu::kirotshehealthdistrict,8/29/2011,3/25/2012,598,,11,210,no,complete,weekly,admin2,14587,0,497046.6,COD,,yes,,3
afr::cod::nordkivu::kirotshehealthdistrict_4,4,Monday,AFR,COD,afr::cod::nordkivu::kirotshehealthdistrict,11/26/2012,5/19/2013,880,,9,175,no,complete,weekly,admin2,14587,0,533977.3,COD,,yes,,7
afr::cod::nordkivu::kirotshehealthdistrict_5,5,Monday,AFR,COD,afr::cod::nordkivu::kirotshehealthdistrict,9/9/2013,2/16/2014,608,,1,161,no,complete,weekly,admin2,14587,0,551879.4,COD,,yes,,17
afr::cod::nordkivu::kirotshehealthdistrict_7,7,Monday,AFR,COD,afr::cod::nordkivu::kirotshehealthdistrict,7/31/2017,2/18/2018,3280,,9,203,no,complete,weekly,admin2,14587,0,649339.7,COD,,yes,|afr::cod::nordkivu::kirotshehealthdistrict_7,10
afr::cod::nordkivu::kyondohealthdistrict_1,1,Monday,AFR,COD,afr::cod::nordkivu::kyondohealthdistrict,3/22/2010,7/25/2010,97,,3,126,no,complete,weekly,admin2,14588,0,38950.8,COD,,yes,,4
afr::cod::nordkivu::luberohealthdistrict_1,1,Monday,AFR,COD,afr::cod::nordkivu::luberohealthdistrict,5/2/2011,7/3/2011,162,,5,63,no,complete,weekly,admin2,14589,0,182294.8,COD,,yes,,4
afr::cod::nordkivu::masisihealthdistrict_1,1,Monday,AFR,COD,afr::cod::nordkivu::masisihealthdistrict,12/31/2012,7/7/2013,561,,13,189,no,complete,weekly,admin2,14591,0,124183.8,COD,,yes,,10
afr::cod::nordkivu::mutwangahealthdistrict_3,3,Monday,AFR,COD,afr::cod::nordkivu::mutwangahealthdistrict,1/23/2012,6/17/2012,302,,5,147,no,complete,weekly,admin2,14593,0,75621.5,COD,,yes,,7
afr::cod::nordkivu::mwesohealthdistrict_6,6,Monday,AFR,COD,afr::cod::nordkivu::mwesohealthdistrict,1/31/2011,10/14/2012,2446,,1,623,no,complete,weekly,admin2,14594,0,134649.2,COD,,yes,,18
afr::cod::nordkivu::mwesohealthdistrict_7,7,Monday,AFR,COD,afr::cod::nordkivu::mwesohealthdistrict,10/21/2013,12/15/2013,166,,0,56,no,complete,weekly,admin2,14594,0,157473.7,COD,,yes,,4
afr::cod::nordkivu::mwesohealthdistrict_11,11,Monday,AFR,COD,afr::cod::nordkivu::mwesohealthdistrict,10/9/2017,12/10/2017,342,,12,63,no,complete,weekly,admin2,14594,0,190912.3,COD,,yes,|afr::cod::nordkivu::mwesohealthdistrict_11,3
afr::cod::nordkivu::pingahealthdistrict_3,3,Monday,AFR,COD,afr::cod::nordkivu::pingahealthdistrict,2/8/2010,5/30/2010,222,,4,112,no,complete,weekly,admin2,14597,0,88684.6,COD,,yes,,14
afr::cod::nordkivu::pingahealthdistrict_4,4,Monday,AFR,COD,afr::cod::nordkivu::pingahealthdistrict,6/13/2011,10/16/2011,292,,2,126,no,complete,weekly,admin2,14597,0,91762.5,COD,,yes,,5
afr::cod::nordkivu::rutshuruhealthdistrict_1,1,Monday,AFR,COD,afr::cod::nordkivu::rutshuruhealthdistrict,10/8/2012,3/31/2013,206.5,,0,175,no,complete,weekly,admin2,14598,0,221905.1,COD,,yes,,13
afr::cod::nordkivu::rwangubahealthdistrict_2,2,Monday,AFR,COD,afr::cod::nordkivu::rwangubahealthdistrict,3/29/2010,7/18/2010,287,,1,112,no,complete,weekly,admin2,14599,0,59549,COD,,yes,,8
afr::cod::nordkivu::rwangubahealthdistrict_3,3,Monday,AFR,COD,afr::cod::nordkivu::rwangubahealthdistrict,5/23/2011,7/31/2011,48,,0,70,no,complete,weekly,admin2,14599,0,60436.9,COD,,yes,,3
afr::cod::nordkivu::rwangubahealthdistrict_4,4,Monday,AFR,COD,afr::cod::nordkivu::rwangubahealthdistrict,6/4/2012,9/30/2012,1040,,7,119,no,complete,weekly,admin2,14599,0,56805.3,COD,,yes,,4
afr::cod::nordkivu::vuhovihealthdistrict_1,1,Monday,AFR,COD,afr::cod::nordkivu::vuhovihealthdistrict,10/10/2011,1/1/2012,196.6666667,,11.33333333,84,no,complete,weekly,admin2,14600,0,59789.1,COD,,yes,,4
afr::cod::nordkivu::walikalehealthdistrict_1,1,Monday,AFR,COD,afr::cod::nordkivu::walikalehealthdistrict,9/7/2015,9/27/2015,10,,1,21,yes,complete,weekly,admin2,14601,0,200834.8,COD,,yes,,3
afr::cod::nordubangi::bilihealthdistrict_2,2,Monday,AFR,COD,afr::cod::nordubangi::bilihealthdistrict,5/30/2016,10/9/2016,446.5,,39.5,133,no,complete,weekly,admin2,14985,0,166094.4,COD,,yes,,9
afr::cod::orientale::angumuhealthdistrict_2,2,Monday,AFR,COD,afr::cod::orientale::angumuhealthdistrict,3/12/2012,10/14/2012,635,,14,217,no,complete,weekly,admin2,14605,0,46550,COD,,yes,,11
afr::cod::orientale::angumuhealthdistrict_3,3,Monday,AFR,COD,afr::cod::orientale::angumuhealthdistrict,8/12/2013,12/15/2013,91,,5,126,no,complete,weekly,admin2,14605,0,52008.4,COD,,yes,,3
afr::cod::orientale::bogahealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::bogahealthdistrict,9/10/2012,11/25/2012,31.5,,0.5,77,no,complete,weekly,admin2,14612,0,49119.5,COD,,yes,,4
afr::cod::orientale::bondohealthdistrict_2,2,Monday,AFR,COD,afr::cod::orientale::bondohealthdistrict,1/23/2012,7/29/2012,383,,2,189,no,complete,weekly,admin2,14899,0,87087.4,COD,,yes,,16
afr::cod::orientale::buniahealthdistrict_2,2,Monday,AFR,COD,afr::cod::orientale::buniahealthdistrict,1/23/2012,8/12/2012,140,,2,203,no,complete,weekly,admin2,14613,0,139426.5,COD,,yes,,4
afr::cod::orientale::isangihealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::isangihealthdistrict,3/26/2012,5/27/2012,172,,5,63,no,complete,weekly,admin2,14618,0,131019.4,COD,,yes,,3
afr::cod::orientale::likatihealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::likatihealthdistrict,5/28/2012,7/15/2012,29,,0,49,no,complete,weekly,admin2,14908,0,78067.6,COD,,yes,,3
afr::cod::orientale::lingahealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::lingahealthdistrict,5/28/2012,10/28/2012,63.5,,1,154,no,complete,weekly,admin2,14623,0,117099.6,COD,,yes,,6
afr::cod::orientale::litahealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::litahealthdistrict,5/7/2012,9/16/2012,88,,12,133,no,complete,weekly,admin2,14624,0,103754.2,COD,,yes,,3
afr::cod::orientale::logohealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::logohealthdistrict,5/7/2012,7/22/2012,46,,8,77,no,complete,weekly,admin2,14625,0,239317.4,COD,,yes,,3
afr::cod::orientale::lowahealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::lowahealthdistrict,2/28/2011,5/22/2011,623,,31,84,no,complete,weekly,admin2,14910,0,41831.1,COD,,yes,,3
afr::cod::orientale::lowahealthdistrict_2,2,Monday,AFR,COD,afr::cod::orientale::lowahealthdistrict,4/2/2012,7/1/2012,272,,4,91,no,complete,weekly,admin2,14910,0,38320.1,COD,,yes,,3
afr::cod::orientale::lubungahealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::lubungahealthdistrict,2/21/2011,5/22/2011,316,,17,91,no,complete,weekly,admin2,14626,0,206740.2,COD,,yes,,4
afr::cod::orientale::lubungahealthdistrict_3,3,Monday,AFR,COD,afr::cod::orientale::lubungahealthdistrict,4/2/2012,7/22/2012,194,,5,112,no,complete,weekly,admin2,14626,0,223533,COD,,yes,,3
afr::cod::orientale::makisokisanganihealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::makisokisanganihealthdistrict,7/2/2012,8/12/2012,5.5,,0,42,no,complete,weekly,admin2,14986,0,471472.4,COD,,yes,,3
afr::cod::orientale::mangobohealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::mangobohealthdistrict,2/28/2011,6/5/2011,11.5,,1,98,no,complete,weekly,admin2,14628,0,21236.4,COD,,yes,,3
afr::cod::orientale::nizihealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::nizihealthdistrict,3/5/2012,6/24/2012,110,,0.5,112,no,complete,weekly,admin2,14631,0,161808,COD,,yes,,4
afr::cod::orientale::nyarambehealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::nyarambehealthdistrict,5/7/2012,11/11/2012,373.5,,9,189,no,complete,weekly,admin2,14633,0,192103.5,COD,,yes,,9
afr::cod::orientale::nyarambehealthdistrict_2,2,Monday,AFR,COD,afr::cod::orientale::nyarambehealthdistrict,3/18/2013,11/24/2013,287,,12,252,no,complete,weekly,admin2,14633,0,213491.9,COD,,yes,,3
afr::cod::orientale::rethyhealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::rethyhealthdistrict,9/2/2013,12/1/2013,37,,2,91,no,complete,weekly,admin2,14635,0,240887,COD,,yes,,3
afr::cod::orientale::tchomiahealthdistrict_3,3,Monday,AFR,COD,afr::cod::orientale::tchomiahealthdistrict,1/9/2012,10/28/2012,1400.5,,19,294,no,complete,weekly,admin2,14638,0,49189.8,COD,,yes,,3
afr::cod::orientale::tchomiahealthdistrict_5,5,Monday,AFR,COD,afr::cod::orientale::tchomiahealthdistrict,12/31/2012,6/2/2013,402,,4,154,no,complete,weekly,admin2,14638,0,49189.8,COD,,yes,,10
afr::cod::orientale::yahumahealthdistrict_1,1,Monday,AFR,COD,afr::cod::orientale::yahumahealthdistrict,6/4/2012,9/23/2012,125,,11.5,112,no,complete,weekly,admin2,14641,0,139135.8,COD,,yes,,3
afr::cod::orientale::yakusuhealthdistrict_2,2,Monday,AFR,COD,afr::cod::orientale::yakusuhealthdistrict,4/25/2011,7/24/2011,86,,3,91,no,complete,weekly,admin2,14642,0,138941.7,COD,,yes,,3
afr::cod::sudkivu_4,4,Monday,AFR,COD,afr::cod::sudkivu,8/26/2019,1/26/2020,4468.5,,,154,yes,complete,weekly,admin1,7717,0,6051915,COD,,yes,|afr::cod::sudkivu::fizihealthdistrict_9|afr::cod::sudkivu::ibandahealthdistrict_4|afr::cod::sudkivu::idjwihealthdistrict_5|afr::cod::sudkivu::kabarehealthdistrict_3|afr::cod::sudkivu::kalehehealthdistrict_3|afr::cod::sudkivu::katanahealthdistrict_8|afr::cod::sudkivu::nyangezihealthdistrict_2,3
afr::cod::sudkivu::bagirahealthdistrict_2,2,Monday,AFR,COD,afr::cod::sudkivu::bagirahealthdistrict,1/4/2010,7/11/2010,78,,0,189,no,complete,weekly,admin2,14979,0,235131.6,COD,,yes,,3
afr::cod::sudkivu::bagirahealthdistrict_3,3,Monday,AFR,COD,afr::cod::sudkivu::bagirahealthdistrict,12/12/2011,4/15/2012,63,,0,126,no,complete,weekly,admin2,14979,0,239029.3,COD,,yes,|afr::cod::sudkivu::bagirahealthdistrict::burhiba_1,11
afr::cod::sudkivu::bagirahealthdistrict::burhiba_1,1,Monday,AFR,COD,afr::cod::sudkivu::bagirahealthdistrict::burhiba,12/12/2011,4/22/2012,36,,0,133,no,complete,weekly,admin3,15029,0,31634.3,COD,,yes,|afr::cod::sudkivu::bagirahealthdistrict::burhiba_1,3
afr::cod::sudkivu::bagirahealthdistrict::burhiba_2,2,Monday,AFR,COD,afr::cod::sudkivu::bagirahealthdistrict::burhiba,11/19/2012,12/30/2012,8,,0,42,yes,complete,weekly,admin3,15029,0,32497.6,COD,,yes,,3
afr::cod::sudkivu::bunyakirihealthdistrict_2,2,Monday,AFR,COD,afr::cod::sudkivu::bunyakirihealthdistrict,1/18/2010,10/3/2010,340,,1,259,no,complete,weekly,admin2,14988,0,77256.7,COD,,yes,,14
afr::cod::sudkivu::bunyakirihealthdistrict_3,3,Monday,AFR,COD,afr::cod::sudkivu::bunyakirihealthdistrict,9/19/2011,10/23/2011,15.5,,0,35,no,complete,weekly,admin2,14988,0,96173.1,COD,,yes,,3
afr::cod::sudkivu::fizihealthdistrict_1,1,Monday,AFR,COD,afr::cod::sudkivu::fizihealthdistrict,11/4/2013,1/26/2014,772,,0,84,no,complete,weekly,admin2,14989,0,305427.9,COD,,yes,,5
afr::cod::sudkivu::fizihealthdistrict_3,3,Monday,AFR,COD,afr::cod::sudkivu::fizihealthdistrict,12/14/2015,3/6/2016,822,,4,84,no,complete,weekly,admin2,14989,0,327228.9,COD,,yes,,4
afr::cod::sudkivu::fizihealthdistrict_4,4,Monday,AFR,COD,afr::cod::sudkivu::fizihealthdistrict,11/21/2016,3/5/2017,793,,2,105,no,complete,weekly,admin2,14989,0,341264.3,COD,,yes,|afr::cod::sudkivu::fizihealthdistrict_4,7
afr::cod::sudkivu::fizihealthdistrict::baraka_3,3,Monday,AFR,COD,afr::cod::sudkivu::fizihealthdistrict::baraka,9/6/2010,4/10/2011,575,,0,217,no,complete,weekly,admin3,15030,0,158055,COD,,yes,,25
afr::cod::sudkivu::fizihealthdistrict::mwangaza_1,1,Monday,AFR,COD,afr::cod::sudkivu::fizihealthdistrict::mwangaza,3/28/2011,5/8/2011,43,,0,42,no,complete,weekly,admin3,15033,0,7924.5,COD,,yes,,3
afr::cod::sudkivu::fizihealthdistrict::mwangaza_2,2,Monday,AFR,COD,afr::cod::sudkivu::fizihealthdistrict::mwangaza,7/25/2011,4/29/2012,105,,0,280,no,complete,weekly,admin3,15033,0,7924.5,COD,,yes,,5
afr::cod::sudkivu::fizihealthdistrict::sebele_1,1,Monday,AFR,COD,afr::cod::sudkivu::fizihealthdistrict::sebele,1/24/2011,2/12/2012,195,,0,385,no,complete,weekly,admin3,15034,0,5059.7,COD,,yes,,8
afr::cod::sudkivu::fizihealthdistrict::sebele_2,2,Monday,AFR,COD,afr::cod::sudkivu::fizihealthdistrict::sebele,4/9/2012,12/30/2012,170,,0,266,yes,complete,weekly,admin3,15034,0,5499.1,COD,,yes,,3
